Kingdom,Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_1670B),sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_1671A),sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_438),sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellides sp. (NHM_406),sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Octobranchus,,Octobranchus,Octobranchus sp. 321,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Octobranchus,,Octobranchus,Octobranchus sp. 344,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Octobranchus,,Octobranchus,Octobranchus sp. 76,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,Terebellides,Terebellides sp. 28,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,Terebellides,Terebellides sp. 2808,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,Terebellides,Terebellides sp. 358,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,Terebellides,Terebellides sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae 916,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp.B,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,abyssalis,Terebellides abyssalis,Terebellides cf. abyssalis,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,Terebellides,Terebellides sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Terebellides sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp. (NHM_1947F),sediment,macrofauna
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp. (NHM_2292),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,Capitella,Capitella sp. 2580,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 2077,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 2080,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 2404,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 2443,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 2454,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 2798,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 290,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus sp. 367,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus sp. 368,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellid_GenusA 882,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellid_GenusB 892,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae 901,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp.B,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp.C,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp.D,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Paraleicapitella sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae species #1718,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae species #1821,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Pseudoleiocapitella,,Pseudoleiocapitella,Pseudoleio aff. capitella,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. (NHM_1486),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus sp. (NHM_162),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp.1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. (NHM_162),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus  sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus  sp. 2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus  sp. B PIP_87,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,Notomastus,Notomastus sp. 2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae - sp. indeterminate,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,Spiochaetopterus,,Spiochaetopterus,cf. Spiochaetopterus,sediment,megafauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,,,Chaetopteridae,Chaetopteridae sp. 2549,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus cf.,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,,,Chaetopteridae,Chaetopterid sp. A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,,,Chaetopteridae,Chaetopteridae sp. (NHM_2214),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,,,Chaetopteridae,Chaetopteridae sp. (NHM_331),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus sp. (NHM_331),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Chaetopteridae,,,Chaetopteridae,Chaetopteridae sp indet,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Magelonidae,Octomagelona,,Octomagelona,Octomagelona sp. 465,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Magelonidae,Magelona,,Magelona,Magelona sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Magelonidae,Octomagelona,,Octomagelona,Octomagelona sp. (NHM_1340),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Magelonidae,Octomagelona,,Octomagelona,Octomagelona sp.1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Magelonidae,,,Magelonidae,Magelonidae - sp. indeterminate,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ammotrypanella,,Ammotrypanella,Ammotrypanella sp. 2045,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina sp. 2601,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina farallonensis,Ophelina cf farallonensis,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1331),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,abranchiata,Ophelina abranchiata,Ophelina cf. abranchiata sp. (NHM_1769),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,abranchiata,Ophelina abranchiata,Ophelina cf. abranchiata sp. (NHM_2017),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelia,,Ophelia,Ophelia sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae 942,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae 943,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae 960,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.B,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.C,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.D,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.E,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Tachytrypane,,Tachytrypane,Tachytrypane sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliiidae sp. 2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae species #1755,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina species #1706,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,abranchiata,Ophelina abranchiata,Ophelina cf. abranchiata,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,acuminata,Ophelina acuminata,Ophelina cf. acuminata,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ammotrypanella,,Ammotrypanella,Ammotrypanella sp. (NHM_1653),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ammotrypanella,,Ammotrypanella,Ammotrypanella sp. (NHM_2114),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_689),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina cf. abranchiata sp. (NHM_1769),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina cf. abranchiata sp. (NHM_2017),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina sp. (NHM_1068),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp.3,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ammotrypanella,,Ammotrypanella,Ammotrypanella sp. NHM_1653?,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1068),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1073),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1241),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1250),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1653),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_1769),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_2017),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_2112),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_2114),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_245),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_254),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_681),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. (NHM_683),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae sp. 2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Ophelina sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Ophelina sp B,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Ophelina sp.1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Ophelina sp.2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Ophelina sp.3,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,Ophelina,,Ophelina,Ophelina sp. NHM#1331?,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Opheliidae,,,Opheliidae,Opheliidae - sp. indeterminate,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Orbiniella,,Orbiniella,Orbiniella sp. 2112,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Orbiniella,,Orbiniella,Orbiniella sp. 2366,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Orbiniella,,Orbiniella,Orbiniella sp. 279,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Orbiniella,,Orbiniella,Orbiniella sp. 49,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,cf Leitoscoloplos sp. 66,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Berkeleyia,,Berkeleyia,Berkeleya sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Orbiniella,,Orbiniella,Orbiniella sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniid_GenusA 845,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae 845,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae 961,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Questa,,Questa,Questa sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,Scoloplos,Scoloplos 843,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Orbiniella,andeepia,Orbiniella andeepia,Orbiniella aff. andeepia,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Leitoscoloplos,,Leitoscoloplos,Leitoscoloplos  sp. 2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Leitoscoloplos,,Leitoscoloplos,Leitoscoloplos sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae - sp. indeterminate,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_050),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_102),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_1347D),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_1505),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_1947G),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_264),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_458),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_754),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_778),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_791),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,,,Orbiniidae,Orbiniidae sp. (NHM_824),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Phylo,,Phylo,Phylo sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,Scoloplos,Scoloplos sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,Scoloplos,Scoloplos sp B,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,Scoloplos,Scoloplos sp C,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,Myriochele,,Myriochele,Myriochele sp. 2051,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,aff Myrioglobula sp. 2229,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,Galathowenia,,Galathowenia,Galathowenia sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,Myriochele,,Myriochele,Myriochele sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,Myriochele,,Myriochele,Myrioglobula sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Owenia sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Oweniidae sp. (NHM_049),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Oweniidae sp. (NHM_1382),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Oweniidae sp. (NHM_179),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Oweniidae sp. (NHM_543),sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Owenia sp B,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Oweniidae,,,Oweniidae,Oweniidae sp. indet.,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2035,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2036,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2042,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2043,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 239,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2482,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2485,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2489,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2614,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2743,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2745,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 2831,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 289,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 32,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 345,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 36,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 415a,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 446a,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 45,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 496,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 554,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea sp. 611,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levinsenia sp. 2037,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levinsenia sp. 336,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levinsenia sp. 498,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paradoneis,,Paradoneis,Paradoneis sp. 2026,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paradoneis,,Paradoneis,Paradoneis sp. 52,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paradoneis,,Paradoneis,Paradoneis sp. 541,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,,,Paraonidae,Paraonidae sp. 2023,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 2067,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 2495,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 34,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 397,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 46,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Paraonis,,Paraonis,Paraonis sp. 2029,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aparaonis,,Aparaonis,Aparaonis 848,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 846,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 847,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 848,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 849,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 850,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 851,sediment,macrofauna
Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,Aricidea,Aricidea 852,sediment,macrofauna
