"","Species","Individuals"
"N87901",4093.40731466889,87901
"N87921",4093.76932039964,87921
"N87941",4094.13124298693,87941
"N87961",4094.49308245313,87961
"N87981",4094.85483882641,87981
"N88001",4095.21651213439,88001
"N88021",4095.57810240265,88021
"N88041",4095.93960965018,88041
"N88061",4096.30103391206,88061
"N88081",4096.6623752061,88081
"N88101",4097.02363356447,88101
"N88121",4097.38480900997,88121
"N88141",4097.74590157036,88141
"N88161",4098.10691126762,88161
"N88181",4098.46783812956,88181
"N88201",4098.82868218228,88201
"N88221",4099.18944345211,88221
"N88241",4099.55012195971,88241
"N88261",4099.91071773685,88261
"N88281",4100.27123080641,88281
"N88301",4100.63166119204,88301
"N88321",4100.99200892429,88321
"N88341",4101.35227402618,88341
"N88361",4101.71245652121,88361
"N88381",4102.07255643828,88381
"N88401",4102.43257380017,88401
"N88421",4102.79250863399,88421
"N88441",4103.15236096361,88441
"N88461",4103.51213081655,88461
"N88481",4103.871818213,88481
"N88501",4104.23142318859,88501
"N88521",4104.59094575849,88521
"N88541",4104.95038595288,88541
"N88561",4105.30974379667,88561
"N88581",4105.66901931271,88581
"N88601",4106.02821253033,88601
"N88621",4106.38732347407,88621
"N88641",4106.74635216584,88641
"N88661",4107.10529863671,88661
"N88681",4107.46416290233,88681
"N88701",4107.8229449998,88701
"N88721",4108.18164494306,88721
"N88741",4108.54026276683,88741
"N88761",4108.89879848932,88761
"N88781",4109.25725213928,88781
"N88801",4109.61562374216,88801
"N88821",4109.97391332157,88821
"N88841",4110.33212090043,88841
"N88861",4110.69024650927,88861
"N88881",4111.04829016784,88881
"N88901",4111.40625190412,88901
"N88921",4111.76413174102,88921
"N88941",4112.12192970656,88941
"N88961",4112.47964582287,88961
"N88981",4112.83728011781,88981
"N89001",4113.19483261641,89001
"N89021",4113.55230333876,89021
"N89041",4113.90969231349,89041
"N89061",4114.26699956487,89061
"N89081",4114.62422511756,89081
"N89101",4114.98136899892,89101
"N89121",4115.33843122882,89121
"N89141",4115.69541183409,89141
"N89161",4116.05231084127,89161
"N89181",4116.40912827443,89181
"N89201",4116.76586415699,89201
"N89221",4117.12251851813,89221
"N89241",4117.47909137837,89241
"N89261",4117.83558275842,89261
"N89281",4118.19199269238,89281
"N89301",4118.54832119947,89301
"N89321",4118.90456830425,89321
"N89341",4119.26073403368,89341
"N89361",4119.61681841054,89361
"N89381",4119.97282146115,89381
"N89401",4120.32874320517,89401
"N89421",4120.6845836742,89421
"N89441",4121.04034288879,89441
"N89461",4121.3960208754,89461
"N89481",4121.75161765336,89481
"N89501",4122.10713325426,89501
"N89521",4122.46256770112,89521
"N89541",4122.81792101413,89541
"N89561",4123.17319322129,89561
"N89581",4123.52838434456,89581
"N89601",4123.88349441018,89601
"N89621",4124.23852344533,89621
"N89641",4124.59347146933,89641
"N89661",4124.9483385094,89661
"N89681",4125.303124588,89681
"N89701",4125.65782973242,89701
"N89721",4126.01245396115,89721
"N89741",4126.36699730788,89741
"N89761",4126.72145978788,89761
"N89781",4127.07584143072,89781
"N89801",4127.43014225641,89801
"N89821",4127.78436229425,89821
"N89841",4128.13850156505,89841
"N89861",4128.49256009598,89861
"N89881",4128.84653790758,89881
"N89901",4129.20043502438,89901
"N89921",4129.55425147292,89921
"N89941",4129.90798727541,89941
"N89961",4130.26164245909,89961
"N89981",4130.61521704399,89981
"N90001",4130.96871105288,90001
"N90021",4131.32212451805,90021
"N90041",4131.67545745522,90041
"N90061",4132.02870989147,90061
"N90081",4132.38188185018,90081
"N90101",4132.73497335751,90101
"N90121",4133.08798443698,90121
"N90141",4133.44091511003,90141
"N90161",4133.79376540097,90161
"N90181",4134.14653533641,90181
"N90201",4134.49922493737,90201
"N90221",4134.85183422947,90221
"N90241",4135.20436323656,90241
"N90261",4135.55681198122,90261
"N90281",4135.90918048959,90281
"N90301",4136.26146878369,90301
"N90321",4136.61367688644,90321
"N90341",4136.96580482292,90341
"N90361",4137.31785261753,90361
"N90381",4137.66982029377,90381
"N90401",4138.02170787538,90401
"N90421",4138.37351538232,90421
"N90441",4138.72524284452,90441
"N90461",4139.07689028186,90461
"N90481",4139.42845772004,90481
"N90501",4139.77994518155,90501
"N90521",4140.13135268676,90521
"N90541",4140.48268026579,90541
"N90561",4140.83392793652,90561
"N90581",4141.18509572948,90581
"N90601",4141.53618366079,90601
"N90621",4141.88719175651,90621
"N90641",4142.23812004121,90641
"N90661",4142.58896853861,90661
"N90681",4142.93973727055,90681
"N90701",4143.29042626446,90701
"N90721",4143.64103553751,90721
"N90741",4143.99156511586,90741
"N90761",4144.34201502384,90761
"N90781",4144.69238528607,90781
"N90801",4145.04267592641,90801
"N90821",4145.39288696209,90821
"N90841",4145.7430184203,90841
"N90861",4146.09307032907,90861
"N90881",4146.44304270475,90881
"N90901",4146.79293557293,90901
"N90921",4147.14274895786,90921
"N90941",4147.49248288237,90941
"N90961",4147.84213737111,90961
"N90981",4148.19171244355,90981
"N91001",4148.54120812562,91001
"N91021",4148.89062444045,91021
"N91041",4149.23996141087,91041
"N91061",4149.58921906036,91061
"N91081",4149.93839741104,91081
"N91101",4150.28749648756,91101
"N91121",4150.63651631524,91121
"N91141",4150.98545690865,91141
"N91161",4151.33431829977,91161
"N91181",4151.68310051014,91181
"N91201",4152.03180355812,91201
"N91221",4152.38042747098,91221
"N91241",4152.72897226972,91241
"N91261",4153.07743797881,91261
"N91281",4153.42582462141,91281
"N91301",4153.77413221817,91301
"N91321",4154.12236079376,91321
"N91341",4154.47051037298,91341
"N91361",4154.818580976,91361
"N91381",4155.16657262685,91381
"N91401",4155.51448534556,91401
"N91421",4155.86231916073,91421
"N91441",4156.21007409307,91441
"N91461",4156.5577501644,91461
"N91481",4156.90534739338,91481
"N91501",4157.25286581193,91501
"N91521",4157.60030543308,91521
"N91541",4157.94766628776,91541
"N91561",4158.29494839439,91561
"N91581",4158.64215177687,91581
"N91601",4158.98927645981,91601
"N91621",4159.33632246292,91621
"N91641",4159.68328980812,91641
"N91661",4160.03017852419,91661
"N91681",4160.37698862575,91681
"N91701",4160.723720143,91701
"N91721",4161.07037309191,91721
"N91741",4161.41694750111,91741
"N91761",4161.76344338633,91761
"N91781",4162.10986077705,91781
"N91801",4162.45619969033,91801
"N91821",4162.80246015519,91821
"N91841",4163.14864218644,91841
"N91861",4163.49474581384,91861
"N91881",4163.84077105291,91881
"N91901",4164.18671793296,91901
"N91921",4164.5325864711,91921
"N91941",4164.87837669431,91941
"N91961",4165.2240886199,91961
"N91981",4165.56972227651,91981
"N92001",4165.91527768057,92001
"N92021",4166.26075485889,92021
"N92041",4166.60615382961,92041
"N92061",4166.9514746194,92061
"N92081",4167.29671724623,92081
"N92101",4167.64188173783,92101
"N92121",4167.98696811321,92121
"N92141",4168.33197639398,92141
"N92161",4168.67690660415,92161
"N92181",4169.02175876639,92181
"N92201",4169.36653290094,92201
"N92221",4169.71122903099,92221
"N92241",4170.05584717891,92241
"N92261",4170.40038736656,92261
"N92281",4170.74484961681,92281
"N92301",4171.08923395017,92301
"N92321",4171.43354039244,92321
"N92341",4171.77776896441,92341
"N92361",4172.12191968429,92361
"N92381",4172.46599257704,92381
"N92401",4172.809987669,92401
"N92421",4173.15390497214,92421
"N92441",4173.49774451669,92441
"N92461",4173.84150632344,92461
"N92481",4174.18519041206,92481
"N92501",4174.52879680856,92501
"N92521",4174.87232552863,92521
"N92541",4175.2157766026,92541
"N92561",4175.55915004377,92561
"N92581",4175.90244588023,92581
"N92601",4176.24566413201,92601
"N92621",4176.5888048198,92621
"N92641",4176.93186796675,92641
"N92661",4177.27485359428,92661
"N92681",4177.61776172667,92681
"N92701",4177.96059238077,92701
"N92721",4178.30334558439,92721
"N92741",4178.64602135208,92741
"N92761",4178.98861971482,92761
"N92781",4179.33114068502,92781
"N92801",4179.67358429131,92801
"N92821",4180.01595055425,92821
"N92841",4180.35823949172,92841
"N92861",4180.70045113105,92861
"N92881",4181.0425854871,92881
"N92901",4181.38464258694,92901
"N92921",4181.72662245299,92921
"N92941",4182.06852510259,92941
"N92961",4182.41035056277,92961
"N92981",4182.75209884873,92981
"N93001",4183.09376998386,93001
"N93021",4183.43536399559,93021
"N93041",4183.77688089843,93041
"N93061",4184.11832071714,93061
"N93081",4184.45968347248,93081
"N93101",4184.80096918793,93101
"N93121",4185.1421778828,93121
"N93141",4185.48330957846,93141
"N93161",4185.82436429622,93161
"N93181",4186.16534206095,93181
"N93201",4186.50624289159,93201
"N93221",4186.84706680827,93221
"N93241",4187.18781383532,93241
"N93261",4187.52848399137,93261
"N93281",4187.86907729966,93281
"N93301",4188.20959378108,93301
"N93321",4188.55003345848,93321
"N93341",4188.89039634859,93341
"N93361",4189.23068247607,93361
"N93381",4189.57089186466,93381
"N93401",4189.91102453283,93401
"N93421",4190.25108050187,93421
"N93441",4190.59105979224,93441
"N93461",4190.93096242726,93461
"N93481",4191.27078842707,93481
"N93501",4191.6105378138,93501
"N93521",4191.95021060808,93521
"N93541",4192.28980683032,93541
"N93561",4192.62932650277,93561
"N93581",4192.96876964736,93581
"N93601",4193.30813628166,93601
"N93621",4193.64742643143,93621
"N93641",4193.98664011405,93641
"N93661",4194.32577735359,93661
"N93681",4194.66483816956,93681
"N93701",4195.00382258071,93701
"N93721",4195.3427306132,93721
"N93741",4195.68156228583,93741
"N93761",4196.02031761889,93761
"N93781",4196.35899663394,93781
"N93801",4196.6975993507,93801
"N93821",4197.03612579317,93821
"N93841",4197.3745759782,93841
"N93861",4197.71294993362,93861
"N93881",4198.0512476723,93881
"N93901",4198.38946921857,93901
"N93921",4198.72761459378,93921
"N93941",4199.0656838198,93941
"N93961",4199.40367691651,93961
"N93981",4199.74159390545,93981
"N94001",4200.07943480458,94001
"N94021",4200.41719963459,94021
"N94041",4200.75488842228,94041
"N94061",4201.09250118243,94061
"N94081",4201.43003794047,94081
"N94101",4201.76749871224,94101
"N94121",4202.10488352243,94121
"N94141",4202.44219238994,94141
"N94161",4202.7794253364,94161
"N94181",4203.1165823807,94181
"N94201",4203.45366354696,94201
"N94221",4203.79066885245,94221
"N94241",4204.12759831883,94241
"N94261",4204.46445196877,94261
"N94281",4204.80122981938,94281
"N94301",4205.1379318947,94301
"N94321",4205.4745582143,94321
"N94341",4205.81110879737,94341
"N94361",4206.14758366296,94361
"N94381",4206.48398283805,94381
"N94401",4206.82030633855,94401
"N94421",4207.15655418565,94421
"N94441",4207.49272639885,94441
"N94461",4207.82882299914,94461
"N94481",4208.16484400998,94481
"N94501",4208.50078944743,94501
"N94521",4208.8366593361,94521
"N94541",4209.17245369328,94541
"N94561",4209.50817253917,94561
"N94581",4209.84381589728,94581
"N94601",4210.17938378516,94601
"N94621",4210.51487622526,94621
"N94641",4210.85029323536,94641
"N94661",4211.18563483805,94661
"N94681",4211.52090105496,94681
"N94701",4211.85609190267,94701
"N94721",4212.19120740312,94721
"N94741",4212.5262475776,94741
"N94761",4212.86121244676,94761
"N94781",4213.19610202799,94781
"N94801",4213.53091634382,94801
"N94821",4213.86565541413,94821
"N94841",4214.20031925929,94841
"N94861",4214.53490789787,94861
"N94881",4214.86942135303,94881
"N94901",4215.20385964167,94901
"N94921",4215.53822278613,94921
"N94941",4215.87251080742,94941
"N94961",4216.20672372217,94961
"N94981",4216.54086155406,94981
"N95001",4216.87492432232,95001
"N95021",4217.20891204564,95021
"N95041",4217.54282474506,95041
"N95061",4217.87666244058,95061
"N95081",4218.21042515132,95081
"N95101",4218.54411289789,95101
"N95121",4218.8777257018,95121
"N95141",4219.21126358325,95141
"N95161",4219.5447265576,95161
"N95181",4219.87811464979,95181
"N95201",4220.21142787826,95201
"N95221",4220.54466626268,95221
"N95241",4220.87782982278,95241
"N95261",4221.21091857864,95261
"N95281",4221.54393255184,95281
"N95301",4221.87687175873,95301
"N95321",4222.2097362211,95321
"N95341",4222.54252595991,95341
"N95361",4222.87524099379,95361
"N95381",4223.20788134199,95381
"N95401",4223.54044702736,95401
"N95421",4223.87293806372,95421
"N95441",4224.20535447745,95441
"N95461",4224.53769628456,95461
"N95481",4224.86996350507,95481
"N95501",4225.20215616032,95501
"N95521",4225.53427426788,95521
"N95541",4225.86631784955,95541
"N95561",4226.19828692351,95561
"N95581",4226.53018151131,95581
"N95601",4226.86200163069,95601
"N95621",4227.19374730029,95621
"N95641",4227.52541854427,95641
"N95661",4227.85701537716,95661
"N95681",4228.18853782074,95681
"N95701",4228.51998589655,95701
"N95721",4228.85135962168,95721
"N95741",4229.18265901574,95741
"N95761",4229.51388409833,95761
"N95781",4229.84503489032,95781
"N95801",4230.1761114094,95801
"N95821",4230.50711367824,95821
"N95841",4230.83804171131,95841
"N95861",4231.16889553372,95861
"N95881",4231.49967516107,95881
"N95901",4231.83038061318,95901
"N95921",4232.16101191152,95921
"N95941",4232.49156907341,95941
"N95961",4232.82205211929,95961
"N95981",4233.15246106865,95981
"N96001",4233.48279594071,96001
"N96021",4233.81305675389,96021
"N96041",4234.14324352881,96041
"N96061",4234.4733562839,96061
"N96081",4234.80339504089,96081
"N96101",4235.13335981453,96101
"N96121",4235.46325062821,96121
"N96141",4235.79306749846,96141
"N96161",4236.12281044724,96161
"N96181",4236.45247949144,96181
"N96201",4236.78207465286,96201
"N96221",4237.11159594768,96221
"N96241",4237.44104339592,96241
"N96261",4237.77041701751,96261
"N96281",4238.09971683272,96281
"N96301",4238.42894285973,96301
"N96321",4238.75809511518,96321
"N96341",4239.0871736222,96341
"N96361",4239.41617839765,96361
"N96381",4239.7451094611,96381
"N96401",4240.07396683286,96401
"N96421",4240.40275052945,96421
"N96441",4240.73146057181,96441
"N96461",4241.06009697886,96461
"N96481",4241.38865976896,96481
"N96501",4241.71714896069,96501
"N96521",4242.04556457519,96521
"N96541",4242.37390663012,96541
"N96561",4242.7021751433,96561
"N96581",4243.03037013644,96581
"N96601",4243.35849162541,96601
"N96621",4243.6865396317,96621
"N96641",4244.01451417262,96641
"N96661",4244.34241526743,96661
"N96681",4244.67024293666,96681
"N96701",4244.99799719623,96701
"N96721",4245.32567806689,96721
"N96741",4245.65328556744,96741
"N96761",4245.98081971632,96761
"N96781",4246.30828053262,96781
"N96801",4246.63566803466,96801
"N96821",4246.96298224196,96821
"N96841",4247.29022317351,96841
"N96861",4247.61739084573,96861
"N96881",4247.94448528113,96881
"N96901",4248.27150649547,96901
"N96921",4248.59845450839,96921
"N96941",4248.92532933959,96941
"N96961",4249.25213100592,96961
"N96981",4249.57885952752,96981
"N97001",4249.90551492278,97001
"N97021",4250.23209720928,97021
"N97041",4250.5586064066,97041
"N97061",4250.88504253413,97061
"N97081",4251.21140560945,97081
"N97101",4251.53769565113,97101
"N97121",4251.86391267788,97121
"N97141",4252.19005670847,97141
"N97161",4252.51612776133,97161
"N97181",4252.84212585514,97181
"N97201",4253.16805100899,97201
"N97221",4253.49390324049,97221
"N97241",4253.81968256807,97241
"N97261",4254.14538901049,97261
"N97281",4254.47102258663,97281
"N97301",4254.79658331449,97301
"N97321",4255.12207121312,97321
"N97341",4255.44748630031,97341
"N97361",4255.77282859426,97361
"N97381",4256.09809811317,97381
"N97401",4256.423294878,97401
"N97421",4256.74841890287,97421
"N97441",4257.07347020964,97441
"N97461",4257.3984488157,97461
"N97481",4257.7233547393,97481
"N97501",4258.04818799835,97501
"N97521",4258.37294861218,97521
"N97541",4258.697636597,97541
"N97561",4259.02225197342,97561
"N97581",4259.34679475746,97581
"N97601",4259.67126497022,97601
"N97621",4259.9956626275,97621
"N97641",4260.31998774874,97641
"N97661",4260.64424035203,97661
"N97681",4260.9684204558,97681
"N97701",4261.29252807696,97701
"N97721",4261.61656323501,97721
"N97741",4261.94052594694,97741
"N97761",4262.26441623219,97761
"N97781",4262.58823410831,97781
"N97801",4262.91197959356,97801
"N97821",4263.2356527051,97821
"N97841",4263.55925346192,97841
"N97861",4263.88278188354,97861
"N97881",4264.20623798523,97881
"N97901",4264.52962178568,97901
"N97921",4264.85293330468,97921
"N97941",4265.17617255843,97941
"N97961",4265.49933956641,97961
"N97981",4265.82243434543,97981
"N98001",4266.14545691368,98001
"N98021",4266.46840729009,98021
"N98041",4266.79128549055,98041
"N98061",4267.11409153531,98061
"N98081",4267.4368254412,98081
"N98101",4267.75948722606,98101
"N98121",4268.08207690826,98121
"N98141",4268.40459450495,98141
"N98161",4268.72704003407,98161
"N98181",4269.04941351439,98181
"N98201",4269.37171496386,98201
"N98221",4269.69394439926,98221
"N98241",4270.01610183869,98241
"N98261",4270.33818730021,98261
"N98281",4270.66020080122,98281
"N98301",4270.98214235992,98301
"N98321",4271.30401199366,98321
"N98341",4271.62580972095,98341
"N98361",4271.94753555885,98361
"N98381",4272.26918952598,98381
"N98401",4272.59077163846,98401
"N98421",4272.91228191572,98421
"N98441",4273.23372037365,98441
"N98461",4273.55508703145,98461
"N98481",4273.87638190565,98481
"N98501",4274.19760501573,98501
"N98521",4274.5187563773,98521
"N98541",4274.83983600811,98541
"N98561",4275.16084392676,98561
"N98581",4275.48178015101,98581
"N98601",4275.80264469788,98601
"N98621",4276.12343758433,98621
"N98641",4276.4441588291,98641
"N98661",4276.76480844917,98661
"N98681",4277.08538646204,98681
"N98701",4277.40589288508,98701
"N98721",4277.72632773613,98721
"N98741",4278.04669103192,98741
"N98761",4278.36698279156,98761
"N98781",4278.68720303085,98781
"N98801",4279.00735176821,98801
"N98821",4279.32742901996,98821
"N98841",4279.64743480475,98841
"N98861",4279.96736913897,98861
"N98881",4280.28723204097,98881
"N98901",4280.60702352859,98901
"N98921",4280.92674361709,98921
"N98941",4281.2463923247,98941
"N98961",4281.56596967087,98961
"N98981",4281.88547566957,98981
"N99001",4282.20491034034,99001
"N99021",4282.52427369932,99021
"N99041",4282.84356576477,99041
"N99061",4283.16278655356,99061
"N99081",4283.48193608255,99081
"N99101",4283.80101436963,99101
"N99121",4284.12002143175,99121
"N99141",4284.43895728618,99141
"N99161",4284.75782194969,99161
"N99181",4285.07661544023,99181
"N99201",4285.39533777407,99201
"N99221",4285.71398896963,99221
"N99241",4286.03256904247,99241
"N99261",4286.35107801143,99261
"N99281",4286.6695158922,99281
"N99301",4286.98788270237,99301
"N99321",4287.30617845985,99321
"N99341",4287.62440318062,99341
"N99361",4287.94255688191,99361
"N99381",4288.26063958204,99381
"N99401",4288.57865129602,99401
"N99421",4288.89659204195,99421
"N99441",4289.21446183768,99441
"N99461",4289.53226069832,99461
"N99481",4289.84998864292,99481
"N99501",4290.16764568687,99501
"N99521",4290.48523184793,99521
"N99541",4290.80274714296,99541
"N99561",4291.12019158873,99561
"N99581",4291.43756520226,99581
"N99601",4291.75486800044,99601
"N99621",4292.07210000031,99621
"N99641",4292.38926121836,99641
"N99661",4292.70635167161,99661
"N99681",4293.02337137732,99681
"N99701",4293.3403203521,99701
"N99721",4293.65719861269,99721
"N99741",4293.97400617633,99741
"N99761",4294.29074305905,99761
"N99781",4294.60740927842,99781
"N99801",4294.92400485087,99801
"N99821",4295.24052979285,99821
"N99841",4295.55698412185,99841
"N99861",4295.87336785437,99861
"N99881",4296.18968100703,99881
"N99901",4296.50592359604,99901
"N99921",4296.8220956395,99921
"N99941",4297.13819715225,99941
"N99961",4297.45422815243,99961
"N99981",4297.77018865646,99981
"N100001",4298.08607868063,100001
"N100021",4298.4018982415,100021
"N100041",4298.71764735616,100041
"N100061",4299.03332604125,100061
"N100081",4299.34893431268,100081
"N100101",4299.66447218761,100101
"N100121",4299.97993968199,100121
"N100141",4300.29533681372,100141
"N100161",4300.61066359834,100161
"N100181",4300.92592005251,100181
"N100201",4301.24110619272,100201
"N100221",4301.55622203586,100221
"N100241",4301.87126759775,100241
"N100261",4302.18624289564,100261
"N100281",4302.50114794587,100281
"N100301",4302.8159827645,100301
"N100321",4303.13074736808,100321
"N100341",4303.44544177336,100341
"N100361",4303.76006599651,100361
"N100381",4304.07462005388,100381
"N100401",4304.38910396206,100401
"N100421",4304.70351773755,100421
"N100441",4305.01786139615,100441
"N100461",4305.33213495491,100461
"N100481",4305.64633842971,100481
"N100501",4305.96047183702,100501
"N100521",4306.27453519343,100521
"N100541",4306.58852851518,100541
"N100561",4306.90245181825,100561
"N100581",4307.21630511902,100581
"N100601",4307.53008843374,100601
"N100621",4307.84380177889,100621
"N100641",4308.15744517034,100641
"N100661",4308.47101862491,100661
"N100681",4308.78452215852,100681
"N100701",4309.09795578718,100701
"N100721",4309.41131952734,100721
"N100741",4309.72461339502,100741
"N100761",4310.03783740679,100761
"N100781",4310.35099157834,100781
"N100801",4310.66407592566,100801
"N100821",4310.9770904653,100821
"N100841",4311.29003521359,100841
"N100861",4311.60291018624,100861
"N100881",4311.91571539924,100881
"N100901",4312.2284508689,100901
"N100921",4312.54111661134,100921
"N100941",4312.85371264251,100941
"N100961",4313.16623897828,100961
"N100981",4313.478695635,100981
"N101001",4313.79108262875,101001
"N101021",4314.10339997502,101021
"N101041",4314.41564769042,101041
"N101061",4314.72782579054,101061
"N101081",4315.03993429141,101081
"N101101",4315.35197320907,101101
"N101121",4315.66394255947,101121
"N101141",4315.97584235841,101141
"N101161",4316.28767262202,101161
"N101181",4316.59943336584,101181
"N101201",4316.91112460638,101201
"N101221",4317.22274635893,101221
"N101241",4317.53429863955,101241
"N101261",4317.8457814643,101261
"N101281",4318.15719484857,101281
"N101301",4318.46853880855,101301
"N101321",4318.77981336022,101321
"N101341",4319.09101851887,101341
"N101361",4319.4021543007,101361
"N101381",4319.71322072134,101381
"N101401",4320.02421779668,101401
"N101421",4320.33514554213,101421
"N101441",4320.64600397385,101441
"N101461",4320.95679310741,101461
"N101481",4321.26751295838,101481
"N101501",4321.57816354274,101501
"N101521",4321.88874487606,101521
"N101541",4322.19925697375,101541
"N101561",4322.50969985201,101561
"N101581",4322.82007352624,101581
"N101601",4323.13037801188,101601
"N101621",4323.44061332497,101621
"N101641",4323.75077948072,101641
"N101661",4324.06087649473,101661
"N101681",4324.37090438312,101681
"N101701",4324.68086316111,101701
"N101721",4324.99075284426,101721
"N101741",4325.30057344821,101741
"N101761",4325.61032498825,101761
"N101781",4325.9200074803,101781
"N101801",4326.22962093981,101801
"N101821",4326.53916538198,101821
"N101841",4326.84864082253,101841
"N101861",4327.15804727708,101861
"N101881",4327.4673847607,101881
"N101901",4327.77665328934,101901
"N101921",4328.08585287801,101921
"N101941",4328.39498354238,101941
"N101961",4328.70404529777,101961
"N101981",4329.01303815968,101981
"N102001",4329.32196214354,102001
"N102021",4329.63081726463,102021
"N102041",4329.93960353816,102041
"N102061",4330.24832097985,102061
"N102081",4330.55696960485,102081
"N102101",4330.86554942847,102101
"N102121",4331.17406046619,102121
"N102141",4331.4825027333,102141
"N102161",4331.79087624479,102161
"N102181",4332.09918101621,102181
"N102201",4332.40741706279,102201
"N102221",4332.71558439991,102221
"N102241",4333.02368304257,102241
"N102261",4333.33171300614,102261
"N102281",4333.63967430599,102281
"N102301",4333.94756695705,102301
"N102321",4334.25539097473,102321
"N102341",4334.56314637406,102341
"N102361",4334.87083317045,102361
"N102381",4335.17845137876,102381
"N102401",4335.48600101432,102401
"N102421",4335.79348209225,102421
"N102441",4336.10089462768,102441
"N102461",4336.40823863574,102461
"N102481",4336.71551413149,102481
"N102501",4337.02272112997,102501
"N102521",4337.32985964644,102521
"N102541",4337.63692969574,102541
"N102561",4337.94393129314,102561
"N102581",4338.25086445348,102581
"N102601",4338.55772919191,102601
"N102621",4338.86452552343,102621
"N102641",4339.17125346302,102641
"N102661",4339.47791302572,102661
"N102681",4339.78450422647,102681
"N102701",4340.09102708028,102701
"N102721",4340.39748160201,102721
"N102741",4340.70386780674,102741
"N102761",4341.0101857093,102761
"N102781",4341.3164353247,102781
"N102801",4341.62261666768,102801
"N102821",4341.92872975332,102821
"N102841",4342.23477459647,102841
"N102861",4342.54075121188,102861
"N102881",4342.84665961453,102881
"N102901",4343.15249981919,102901
"N102921",4343.45827184081,102921
"N102941",4343.76397569416,102941
"N102961",4344.06961139397,102961
"N102981",4344.37517895511,102981
"N103001",4344.68067839236,103001
"N103021",4344.98610972054,103021
"N103041",4345.29147295432,103041
"N103061",4345.59676810848,103061
"N103081",4345.90199519781,103081
"N103101",4346.20715423702,103101
"N103121",4346.51224524079,103121
"N103141",4346.81726822389,103141
"N103161",4347.12222320093,103161
"N103181",4347.42711018664,103181
"N103201",4347.73192919567,103201
"N103221",4348.0366802427,103221
"N103241",4348.34136334231,103241
"N103261",4348.6459785092,103261
"N103281",4348.95052575795,103281
"N103301",4349.25500510326,103301
"N103321",4349.55941655955,103321
"N103341",4349.86376014153,103341
"N103361",4350.16803586376,103361
"N103381",4350.47224374076,103381
"N103401",4350.77638378715,103401
"N103421",4351.08045601738,103421
"N103441",4351.38446044601,103441
"N103461",4351.68839708757,103461
"N103481",4351.99226595654,103481
"N103501",4352.29606706738,103501
"N103521",4352.59980043466,103521
"N103541",4352.90346607275,103541
"N103561",4353.20706399612,103561
"N103581",4353.51059421924,103581
"N103601",4353.81405675651,103601
"N103621",4354.11745162239,103621
"N103641",4354.42077883125,103641
"N103661",4354.72403839748,103661
"N103681",4355.02723033549,103681
"N103701",4355.33035465958,103701
"N103721",4355.63341138423,103721
"N103741",4355.93640052367,103741
"N103761",4356.23932209229,103761
"N103781",4356.5421761044,103781
"N103801",4356.84496257432,103801
"N103821",4357.14768151633,103821
"N103841",4357.45033294472,103841
"N103861",4357.75291687375,103861
"N103881",4358.05543331775,103881
"N103901",4358.35788229088,103901
"N103921",4358.66026380745,103921
"N103941",4358.96257788165,103941
"N103961",4359.26482452774,103961
"N103981",4359.56700375986,103981
"N104001",4359.86911559226,104001
"N104021",4360.17116003907,104021
"N104041",4360.47313711449,104041
"N104061",4360.77504683268,104061
"N104081",4361.07688920776,104081
"N104101",4361.3786642539,104101
"N104121",4361.68037198518,104121
"N104141",4361.98201241574,104141
"N104161",4362.28358555967,104161
"N104181",4362.58509143105,104181
"N104201",4362.88653004398,104201
"N104221",4363.18790141248,104221
"N104241",4363.48920555064,104241
"N104261",4363.79044247247,104261
"N104281",4364.09161219202,104281
"N104301",4364.3927147233,104301
"N104321",4364.69375008031,104321
"N104341",4364.99471827705,104341
"N104361",4365.2956193275,104361
"N104381",4365.59645324562,104381
"N104401",4365.89722004538,104401
"N104421",4366.19791974072,104421
"N104441",4366.49855234557,104441
"N104461",4366.79911787386,104461
"N104481",4367.09961633951,104481
"N104501",4367.40004775639,104501
"N104521",4367.70041213842,104521
"N104541",4368.00070949946,104541
"N104561",4368.30093985337,104561
"N104581",4368.60110321402,104581
"N104601",4368.90119959524,104601
"N104621",4369.20122901086,104621
"N104641",4369.5011914747,104641
"N104661",4369.80108700056,104661
"N104681",4370.10091560225,104681
"N104701",4370.40067729354,104701
"N104721",4370.7003720882,104721
"N104741",4371,104741
