SAMPLING_UNIT,region,Latitude,Longitude
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
JPIO/SO239_BGR_ROV4,east,11.70917,-117.45639
BioNod 2012_IFR2_Sta. BIO12-06EBS,east,11.71267,-116.67250
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
BGR_ROV02,east,11.71600,-116.60600
SO239_Sta. 29_ROV2,east,11.71733,-116.60817
SO239_Sta. 29_ROV2,east,11.71733,-116.60817
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
JPIO/SO239_BGR_ROV2,east,11.72028,-116.60944
BGR_KG68,east,11.72125,-116.72798
Mangan 2013_BGR_KG64,east,11.73627,-116.838133333333
BGR_KG64,east,11.73627,-116.838133333333
JPIO/SO239_IOM_MUC #86,east,11.75033,-119.6635
"Mangan 2016, KM16_BGR_MUC #84",east,11.75365,-117.39980
BGR_KG61,east,11.76057,-116.73777
BioNod 2012__Sta. BIO12-16,east,11.76150,-116.83483
BioNod 2012_IFR2_Sta. BIO12-06EBS,east,11.77033,-116.68550
GSRNOD15A_BGR_EBS06,east,11.77035,-116.68551
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012_BGR_EBS06,east,11.77035,-116.68556
BioNod 2012__Sta. BIO12- 6,east,11.77035,-116.68556
BGR_KG58,east,11.78302,-116.81335
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
"Mangan 2018, SO262_BGR_AKS251",east,11.78700,-117.55800
JPIO/SO239_BGR_MUC #68,east,11.79000,-117.54533
JPIO/SO239_BGR_MUC #68,east,11.79000,-117.54533
JPIO/SO239_BGR_MUC #68,east,11.79000,-117.54533
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
"Mangan 2018, SO262_BGR_AKS251",east,11.79000,-117.56000
Mangan 2014_BGR_Sta. 38,east,11.79200,-117.505166666667
JPIO/SO239_BGR_MUC #69,east,11.79350,-117.52700
"Mangan 2018, SO262_BGR_MUC #159",east,11.79417,-117.52698
"Mangan 2016, KM16_BGR_MUC #89",east,11.79423,-117.52730
"Mangan 2016, KM16_BGR_MUC #89",east,11.79423,-117.5273
BioNod 2012_BGR_EBS16,east,11.79486,-116.88553
BioNod 2012_BGR_EBS16,east,11.79486,-116.88553
BioNod 2012_BGR_EBS16,east,11.79486,-116.88553
BioNod 2012_BGR_EBS16,east,11.79486,-116.88553
"Mangan 2016, KM16_BGR_Sta. Ma 16–95",east,11.79770,-117.51065
"Mangan 2016, KM16_BGR_Sta. Ma 16–95",east,11.79770,-117.51065
Mangan 2014_BGR_Sta. 118,east,11.798,-117.509
JPIO/SO239_BGR_MUC #71,east,11.79800,-117.51033
JPIO/SO239_BGR_MUC #71,east,11.79800,-117.51033
JPIO/SO239_BGR_MUC #71,east,11.79800,-117.510333333333
JPIO/SO239_BGR_MUC #71,east,11.79800,-117.510333333333
R/V Kilo Moana_BGR_Sta. 85,east,11.79833,-117.505
Mangan 2013_BGR_Sta. 85,east,11.79870,-117.50460
Mangan 2013_BGR_Sta. 85,east,11.799,-117.505
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_EBS43,east,11.80359,-117.53435
BioNod 2012_BGR_Sta. BIO12–43,east,11.80359,-117.53435
JPIO/SO239_BGR_Sta. BIO12–43,east,11.80359,-117.53435
BGR_Sta. BIO12–43,east,11.80359,-117.53435
Mangan_BGR_MUC #42,east,11.80448,-116.82300
Mangan_BGR_MUC #42,east,11.80448,-116.82300
Mangan_BGR_MUC #42,east,11.80448,-116.82300
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 63 C3,east,11.80533,-117.5355
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
JPIO/SO239_BGR_Sta. 57,east,11.80750,-117.52433
