rec_long,my_notes_on_tammys,Tammy_notes,Tammy_taxonomic.status,Thomas_notes,Thomas_taxonomic status,barcode,source,imagery_only_ID,all_recs_qual_y,any_recs_qual,descr_id_with,short_spp_cl,SPP_CHECKLIST,INCL,incl_note,ERIK_LIST,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,scientificName,taxonRank,otherRank,other_rank,ref_description,YEAR_DESC,description,orig_desc,CCZ_endemic,observed_out_CCZ_OBIS,SOURCE_ED,inferred,notes,size_cat,size_cat_notes,name_verbatim,habitat_info,source_habitat_info,pelagic,habitat_interim,deepsea_taxonmatch_note_wordss,Match type,Taxon status- worms,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,source_lit,source_gbif,source_DD,source_OBIS_only,GBIF,OBIS,LIT,DD,sept_check,source_OBIS_DD,sole_source,sole_check,type_loc_info_OBIS,note,cl,cl2,cl3
2444,,,,,,,,,,,,,,,,,Mollusca,Gastropoda,Cephalaspidea,,,,,,Cephalaspidea,order,,,,,,,,,literature,y,,macrofauna,,,,,,sediment,,exact,accepted,154,Cephalaspidea,"P. Fischer, 1883",Animalia,literature,,,,,,,,,,yes,,,,,,
2445,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,,,,,Cephalobidae,family,,,,,,,,,literature,y,,meiofauna,,,,,,sediment,,exact,accepted,153169,Cephalobidae,"Filipjev, 1934",Animalia,literature,,,,,,,,,,yes,,,,,,
415,,,,,,,,,,,,,,,,,Mollusca,Cephalopoda,,,,,,,Cephalopoda,class,,,,,,,,,literature,,,megafauna,,,,,,water column,matchtype: exact,exact,accepted,11707,Cephalopoda,"Cuvier, 1795",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
416,,,,,,,,,,,,,,,,,Cephalorhyncha,,,,,,,,Cephalorhyncha,phylum,,,,,,,,,DD,,,meiofauna,,,,,,nodule,fuzzy matches(exact) : more than one possibility,exact,accepted,22699,Cephalorhyncha,"Malakhov, 1980",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
417,,,,,,,,,,,morphology only (specimens),yes,yes,,,,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Cephalorhyncha,,polunga,,Cephalorhyncha polunga,species,,,Sanchez_etal_2019,2019,new species,new species,y,,literature; OBIS only,,,meiofauna,,,benthic,WoRMS,,water column,matchtype: exact,exact,accepted,1433133,Cephalorhyncha polunga,"Sánchez, Pardos & Martínez Arbizu, 2019",Animalia,literature,,,OBIS only,,OBIS,LIT,,y,,,,Y,,,,
418,,,,,,,,,,,molecular data,,,,,,Nematoda,Chromadorea,Plectida,Ceramonematidae,Ceramonema,,,,Ceramonema,genus,,,,,,,,,literature; GBIF; DD; OBIS only,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2385,Ceramonema,"Cobb, 1920",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
419,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Plectida,Ceramonematidae,,,,,Ceramonematidae,family,,,,,,,,,DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2176,Ceramonematidae,"Cobb, 1933",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
2877,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Holothuroidea,Molpadida,Caudinidae,Ceraplectana,,trachyderma,,Ceraplectana trachyderma,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,428605,Ceraplectana trachyderma,"H.L. Clark, 1908",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
420,,,,,,,,,,,,,,,,yes,Arthropoda,Malacostraca,Decapoda,Aristeidae,Cerataspis,,,,Cerataspis,genus,,,,,,,,,literature; DD,,,megafauna,,,,,,water column,matchtype: exact,exact,accepted,589793,Cerataspis,"Gray, 1828",Animalia,literature,,,,,,,,,OBIS DD,,,,,,,
421,,,,,,,,yes,,cf.,morphology only (imagery),no,yes,,,yes,Arthropoda,Malacostraca,Decapoda,Aristeidae,Cerataspis,,monstrosus,,Cerataspis monstrosus,species,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,,,benthic,WoRMS,,water column,matchtype: exact,exact,accepted,589796,Cerataspis monstrosus,"Gray, 1828",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,nwarms,,
422,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratocephale,,,,Ceratocephale,genus,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129371,Ceratocephale,"Malmgren, 1867",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
423,,,,"Type locality: Off New England, 5023m. No molecular data from type locality.",dubious,,,,,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratocephale,,abyssorum,,Ceratocephale abyssorum,species,,,,,,,,,literature; DD,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,578178,Ceratocephale abyssorum,"(Hartman & Fauchald, 1971)",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
424,,,,"Type locality: St. Lawrence estuary, shallow water.",dubious,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratocephale,,loveni,,Ceratocephale loveni,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,130367,Ceratocephale loveni,"Malmgren, 1867",Animalia,literature,,,,,,LIT,,y,,yes,,,,arms,nwarms,rams
425,,,,,ok,,,,,,morphology only (specimens),no,yes,,name not in WoRMS,yes,Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratocephale,,regularis,,Ceratocephale regularis,species,,,,,,,,,literature,,,macrofauna,,,,,,sediment,No match found,No match found,No match found,,,,Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2447,,,,,,,,,,,,,,,,,Arthropoda,Copepoda,Harpacticoida,Ancorabolidae,Ceratonotus,,,,Ceratonotus,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,,exact,accepted,115214,Ceratonotus,"Sars G.O., 1909",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
428,,,,,,,,,,,,,,,,yes,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,,,,Cerebratulus,genus,,,,,,,,,DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,122348,Cerebratulus,"Renier, 1804",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
429,,,,,,,,,,,,,,,,yes,Cnidaria,Anthozoa,,,,,,,Ceriantharia,,subclass,y,,,,,,,literature; DD,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,1361,Ceriantharia,"Perrier, 1893",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
2969,,,,,,,,,,,,,,,,,Cnidaria,Anthozoa,Spirularia,Cerianthidae,Cerianthus,,,,Cerianthus,genus,,,,,,,,,literature,,,megafauna,,,,,,nodule,,,,100782,Cerianthus,"Delle Chiaje, 1841",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
430,,,,,,,,,,,,,,,,yes,Bryozoa,Stenolaemata,Cyclostomatida,Cerioporidae,,,,,Cerioporidae,family,,,,,,,,,DD,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,238300,Cerioporidae,"Busk, 1859",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
431,,,,,,,,,,,morphology and molecular data,,,,,,Arthropoda,Copepoda,Harpacticoida,Aegisthidae,Cervinia,,,,Cervinia,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,115255,Cervinia,"Norman in Brady, 1878",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
3056,,,,,,,,,,,morphology and molecular data,,,,,,Arthropoda,Copepoda,Harpacticoida,Aegisthidae,Cerviniella,,,,Cerviniella,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,,exact,accepted,115256,Cerviniella,"Smirnov, 1946",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
3024,,,,,,,,,,,,,,,,,Arthropoda,Copepoda,Harpacticoida,Cerviniidae,,,,,Cerviniidae,family,,,,,,,,,literature,,,meiofauna,,,,,,sediment,,,exact,115133,Aegisthidae,"Giesbrecht, 1893",Animalia,,,,,,,,,,,yes,,,,,,
432,,,,,,,,,,,morphology and molecular data,,,,,,Arthropoda,Copepoda,Harpacticoida,Aegisthidae,Cerviniopsis,,,,Cerviniopsis,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,115257,Cerviniopsis,"Sars G.O., 1903",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
3047,,,,,,yes,,,,,morphology and molecular data,yes,yes,,added June 2022,,Arthropoda,Copepoda,Harpacticoida,Aegisthidae,Cerviniopsis,,longicaudata,,Cerviniopsis longicaudata,species,,,,,,,,,literature,,,meiofauna,,,benthic,WoRMS,,sediment,,exact,accepted,115742,Cerviniopsis longicaudata,"Sars G.O., 1903",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
433,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Cervonema,,,,Cervonema,genus,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2430,Cervonema,"Wieser, 1954",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2448,,,,,,,,,,,,,,,,,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Chaetoderma,,,,Chaetoderma,genus,,,,,,,,,DD,y,,macrofauna,,,,,,sediment,,exact,accepted,137773,Chaetoderma,"Lovén, 1844",Animalia,,,DD,,,,,,,OBIS DD,yes,,,,,,
436,,,,,,,,,,,not given,yes,yes,,,,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Chaetoderma,,japonicum,,Chaetoderma japonicum,species,,,,,,,,,DD,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,545025,Chaetoderma japonicum,"Heath, 1911",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
2449,,,,,,,,,,,,,,,,,Mollusca,Caudofoveata,Chaetodermatida,,,,,,Chaetodermatida,order,,,,,,,,,DD,y,,macrofauna,,,,,,sediment,,exact,accepted,2088,Chaetodermatida,"Simroth, 1893",Animalia,,,DD,,,,,,,OBIS DD,yes,,,,,,
2450,,,,,,,,,,,,,,,,,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,,,,,Chaetodermatidae,family,,,,,,,,,DD,y,,macrofauna,,,,,,sediment,,exact,accepted,2089,Chaetodermatidae,"Théel, 1875",Animalia,,,DD,,,,,,,OBIS DD,yes,,,,,,
437,,,,,,,,,,,morphology and molecular data,,,,,,Chaetognatha,,,,,,,,Chaetognatha,phylum,,,,,,,,,literature; DD,,,macrofauna,,,,,,water column,matchtype: exact,exact,accepted,2081,Chaetognatha,,Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2238,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Anoplostomatidae,Chaetonema,,,,Chaetonema,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2499,Chaetonema,"Filipjev, 1927",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2451,,,,,,,,,,,,,,,,,Gastrotricha,,Chaetonotida,,,,,,Chaetonotida,order,,,,,,,,,literature; DD,y,,macrofauna,,,,,,water column,,exact,accepted,247836,Chaetonotida,"Remane, 1925 [Rao & Clausen, 1970]",Animalia,literature,,DD,,,,,,,OBIS DD,,,,,,,
438,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,,Chaetopteridae,,,,,Chaetopteridae,family,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,918,Chaetopteridae,"Audouin & Milne Edwards, 1833",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
439,,,,,,yes,genbank,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,,,Chaetozone,genus,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129242,Chaetozone,"Malmgren, 1867",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
440,,,,,ok,,,,,,morphology only (specimens),yes,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,akaina,,Chaetozone akaina,species,,,Blake_2019,2019,new species,new species,y,,literature; GBIF; OBIS only,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,1356051,Chaetozone akaina,"Blake, 2019",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,Y,,,,
441,,,,,ok,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,brunnea,,Chaetozone brunnea,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1330394,Chaetozone brunnea,"Blake, 2006",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
442,,,,Type locality is southern California in shallow water (20-30m),dubious,,,,cf.,cf.,not given,no,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,corona,,Chaetozone corona,species,,,,,,,,,DD,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,332670,Chaetozone corona,"Berkeley & Berkeley, 1941",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
443,,,,,ok,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,gracilis,,Chaetozone gracilis,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,332671,Chaetozone gracilis,"(Moore, 1923)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
444,,,,,ok,,,,,,morphology only (specimens),yes,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,grasslei,,Chaetozone grasslei,species,,,Blake_2019,2019,new species,new species,y,,literature; GBIF; OBIS only,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,1356054,Chaetozone grasslei,"Blake, 2019",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,Y,,,,
445,,,,"Type locality: Spitsbergen, 55m.",dubious,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,setosa,,Chaetozone setosa,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,129955,Chaetozone setosa,"Malmgren, 1867",Animalia,literature,,,,,,LIT,,y,,yes,,,,arms,nwarms,rams
446,,,,,ok,,,,,,morphology only (specimens),yes,yes,,,yes,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone,,truebloodi,,Chaetozone truebloodi,species,,,Blake_2019,2019,new species,new species,y,,literature; GBIF; OBIS only,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,1356059,Chaetozone truebloodi,"Blake, 2019",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,Y,,,,
447,,,,,,,,,,,,,,,,yes,Porifera,Demospongiae,Haplosclerida,Chalinidae,,,,,Chalinidae,family,,,,,,,,,DD,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,131636,Chalinidae,"Gray, 1867",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
448,,,,,,,,,,,,,,,,,Arthropoda,Malacostraca,Tanaidacea,Akanthophoreidae,Chauliopleona,,,,Chauliopleona,genus,,,,,,,,,literature; GBIF; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,246913,Chauliopleona,"Dojiri & Sieg, 1997",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
2452,,,,,,,,,,,,,,,,yes,Chordata,Actinopteri,Lophiiformes,Chaunacidae,,,,,Chaunacidae,family,,,,,,,,,literature,y,,macrofauna,,,,,,water column,,exact,accepted,125488,Chaunacidae,"Gill, 1863",Animalia,literature,,,,,,,,,,yes,,,,,,
2453,,,,,,,,,,,,,,,,yes,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunacops,,,,Chaunacops,genus,,,,,,,,,literature,y,,megafauna,,,,,,water column,,exact,accepted,268725,Chaunacops,"Garman, 1899",Animalia,literature,,,,,,,,,,yes,,,,,,
2060,,,,,,,,YES,,,morphology only (imagery),no,yes,,no habitat info,yes,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunacops,,coloratus,,Chaunacops coloratus,species,,,,,,,,,literature,,,megafauna,,,,,,water column,matchtype: exact,exact,accepted,280133,Chaunacops coloratus,"(Garman, 1899)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2454,,,,,,,,,,,,,,,,yes,Porifera,Hexactinellida,Lyssacinosida,Leucopsacidae,Chaunoplectella,,,,Chaunoplectella,genus,,,,,,,,,literature; OBIS only,,,megafauna,,,,,,nodule,,exact,accepted,171935,Chaunoplectella,"Ijima, 1896",Animalia,literature,,,OBIS only,,,,,,,,,,,,,
449,,,,,,,,,,,morphology only (specimens),yes,yes,,,yes,Porifera,Hexactinellida,Lyssacinosida,Leucopsacidae,Chaunoplectella,,megapora,,Chaunoplectella megapora,species,,,Wang_etal_2018,2018,new species,new species,y,,literature; OBIS only,,,megafauna,,,benthic,WoRMS,,nodule,matchtype: exact,exact,accepted,1055812,Chaunoplectella megapora,"Wang, Zhang, Lu & Wang, 2018",Animalia,literature,,,OBIS only,,OBIS,LIT,,y,,,,,,,,
450,,,,,,,,,,cf.,,,,,,yes,Bryozoa,Gymnolaemata,Cheilostomatida,,,,,,Cheilostomatida,order,,,,,,,,,literature; GBIF; DD,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,110722,Cheilostomatida,"Busk, 1852",Animalia,literature,GBIF,DD,,GBIF,,,DD,y,OBIS DD,,,,,,,
2239,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Selachinematidae,Cheironchus,,,,Cheironchus,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2326,Cheironchus,"Cobb, 1917",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
451,,,,,,,,,,,morphology and molecular data,,,,,yes,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,,,Chelator,genus,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,118317,Chelator,"Hessler, 1970",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
452,,,,,,,,,,,,,,,,,Arthropoda,,,,,,,,Chelicerata,,subphylum,y,,,,,,,DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,1274,Chelicerata,,Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
2878,,,,,,,,,,,morphology only (specimens and imagery),yes,yes,,no habitat info,yes,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Chiasmodon,,niger,,Chiasmodon niger,species,,,,,,,,,literature,,,megafauna,,,,,,water column,,,,126840,Chiasmodon niger,"Johnson, 1864",Animalia,literature,,,,,,LIT,,y,,yes,,,,nwarms,rams,
455,,,,,,,,,,,morphology and molecular data,,,,,,Xenacoelomorpha,,Acoela,Mecynostomidae,Childia,,,,Childia,genus,,,,,,,,,literature,,,macrofauna,,,,,,water column,No match found,exact,accepted,142133,Childia,"Graff, 1910",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2456,,,,,,,,,,,,,,,,yes,Mollusca,Polyplacophora,Chitonida,,,,,,Chitonida,order,,,,,,,,,DD,y,,macrofauna,,,,,,nodule,,exact,accepted,382003,Chitonida,"Thiele, 1909",Animalia,,,DD,,,,,,,,yes,to check,,,,,
456,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Plectida,Tubolaimoididae,Chitwoodia,,,,Chitwoodia,genus,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,No match found,exact,accepted,2413,Chitwoodia,"Gerlach, 1956",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
457,,,,,,yes,genbank,,,,,,,,,yes,Annelida,Polychaeta,Amphinomida,Amphinomidae,Chloeia,,,,Chloeia,genus,,,,,,,,,DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129184,Chloeia,"Lamarck, 1818",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
2240,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Selachinematidae,Choanolaimus,,,,Choanolaimus,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2327,Choanolaimus,"de Man, 1880",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
458,,,,,,,,,,,,,,,,yes,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,,,,Chondrocladia,genus,,,,,,,,,literature; GBIF,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,131894,Chondrocladia,"Thomson, 1873",Animalia,literature,GBIF,,,GBIF,,,,y,,,,,,,,
459,,,,,,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,Symmetrocladia,lyra,,Chondrocladia (Symmetrocladia) lyra,species,subgenus,y,,,,,,,OBIS only,,,macrofauna,,,benthic,WoRMS,,nodule,No match found,exact,accepted,710164,Chondrocladia (Symmetrocladia) lyra,"Lee, Reiswig, Austin & Lundsten, 2012",Animalia,,,,OBIS only,,OBIS,,,y,,yes,to check,,,,,
2132,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,Sabellida,Sabellidae,Chone,,,,Chone,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129525,Chone,"Krøyer, 1856",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
460,,,,,,,,,,,,,,,,yes,Porifera,Hexactinellida,Sceptrulophora,Euretidae,Chonelasma,,,,Chonelasma,genus,,,,,,,,,literature; GBIF; DD,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,132102,Chonelasma,"Schulze, 1886",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
461,,,,,,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Porifera,Hexactinellida,Sceptrulophora,Euretidae,Chonelasma,,bispinula,,Chonelasma bispinula,species,,,Kersken_etal_2019,2019,new species,new species,y,,literature; OBIS only,,,megafauna,,,benthic,WoRMS,,nodule,No match found,exact,accepted,1245759,Chonelasma bispinula,"Kersken, Janussen & Martínez Arbizu, 2019",Animalia,literature,,,OBIS only,,OBIS,LIT,,y,,,,Y,,,,
462,,,,,,,,yes,,cf.,morphology only (imagery),no,yes,,,yes,Porifera,Hexactinellida,Sceptrulophora,Euretidae,Chonelasma,,choanoides,,Chonelasma choanoides,species,,,,,,,,,literature; DD,,,megafauna,,,benthic,WoRMS,,nodule,matchtype: exact,exact,accepted,171662,Chonelasma choanoides,"Schulze & Kirkpatrick, 1910",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,rams,,
463,,,,,,,,,,,morphology and molecular data,,,,,yes,Chordata,,,,,,,,Chordata,phylum,,,,,,,,,literature; DD,,,megafauna,,,,,,water column,matchtype: exact,exact,accepted,1821,Chordata,"Haeckel, 1874",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
464,,,,,,,,,,,,,,,,,Nematoda,Nematoda incertae sedis,,,Choronema,,,,Choronema,genus,,,,,,,,,DD,,,meiofauna,,,,,,sediment,No match found,exact,taxon inquirendum,582888,Choronema,"Cobb, 1920",Animalia,,,DD,,,,,DD,y,,yes,to check,,,,,
465,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadora,,,,Chromadora,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2277,Chromadora,"Bastian, 1865",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
466,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,,,,,,,Chromadorea,class,,,,,,,,,DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,731848,Chromadorea,"Inglis, 1983",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
467,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadorella,,,,Chromadorella,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2278,Chromadorella,"Filipjev, 1918",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
468,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,,,,,,Chromadorida,order,,,,,,,,,DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2138,Chromadorida,"Chitwood, 1933",Animalia,,,,,,,,,,OBIS DD,yes,,,,,,
469,,,,,,yes,genbank,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,,,,,Chromadoridae,family,,,,,,,,,literature; GBIF; DD; OBIS only; OBIS DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2162,Chromadoridae,"Filipjev, 1917",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
470,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadorina,,,,Chromadorina,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,fuzzy matches(exact) : more than one possibility,exact,accepted,2596,Chromadorina,"Filipjev, 1918",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
471,,,,,,,,,,,molecular data,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadorita,,,,Chromadorita,genus,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2294,Chromadorita,"Filipjev, 1922",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
472,,,,,,,,,,,morphology only (specimens),yes,yes,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadorita,,pentameris,,Chromadorita pentameris,species,,,,,,,,,literature; DD; OBIS only,,,meiofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,583372,Chromadorita pentameris,"Bussau, 1993",Animalia,literature,,DD,OBIS only,,OBIS,LIT,DD,y,OBIS DD,,,,,,,
473,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Chromaspirina,,,,Chromaspirina,genus,,,,,,,,,literature; GBIF; DD; OBIS only,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2345,Chromaspirina,"Filipjev, 1918",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
