"","Species","Individuals"
"N70421",3742.38166355575,70421
"N70441",3742.82863729077,70441
"N70461",3743.27549656973,70461
"N70481",3743.72224147817,70481
"N70501",3744.16887203729,70501
"N70521",3744.61538830476,70521
"N70541",3745.06179032053,70541
"N70561",3745.50807813714,70561
"N70581",3745.95425180121,70581
"N70601",3746.40031137405,70601
"N70621",3746.84625688311,70621
"N70641",3747.29208839073,70641
"N70661",3747.73780592733,70661
"N70681",3748.18340956329,70681
"N70701",3748.62889932769,70701
"N70721",3749.07427528872,70721
"N70741",3749.51953747101,70741
"N70761",3749.96468594317,70761
"N70781",3750.40972072758,70781
"N70801",3750.85464189134,70801
"N70821",3751.29944947997,70821
"N70841",3751.74414353976,70841
"N70861",3752.18872410319,70861
"N70881",3752.63319123798,70881
"N70901",3753.07754498295,70901
"N70921",3753.52178539259,70921
"N70941",3753.96591250005,70941
"N70961",3754.40992635922,70961
"N70981",3754.85382702412,70981
"N71001",3755.29761452497,71001
"N71021",3755.74128892669,71021
"N71041",3756.18485027633,71041
"N71061",3756.62829861716,71061
"N71081",3757.07163398569,71081
"N71101",3757.51485645229,71101
"N71121",3757.95796602584,71121
"N71141",3758.40096279449,71141
"N71161",3758.84384677393,71161
"N71181",3759.28661802618,71181
"N71201",3759.72927658982,71201
"N71221",3760.17182252351,71221
"N71241",3760.61425586339,71241
"N71261",3761.05657667403,71261
"N71281",3761.4987849728,71281
"N71301",3761.94088084174,71301
"N71321",3762.38286429212,71321
"N71341",3762.82473538846,71341
"N71361",3763.26649417247,71361
"N71381",3763.70814069685,71381
"N71401",3764.14967500273,71401
"N71421",3764.59109714539,71421
"N71441",3765.03240715227,71441
"N71461",3765.47360509202,71461
"N71481",3765.91469101303,71481
"N71501",3766.3556649239,71501
"N71521",3766.79652691609,71521
"N71541",3767.23727700589,71541
"N71561",3767.67791524455,71561
"N71581",3768.11844169899,71581
"N71601",3768.5588563988,71601
"N71621",3768.99915936642,71621
"N71641",3769.4393506987,71641
"N71661",3769.87943041055,71661
"N71681",3770.31939855213,71681
"N71701",3770.75925516316,71701
"N71721",3771.19900031179,71721
"N71741",3771.63863401656,71741
"N71761",3772.07815634186,71761
"N71781",3772.51756733769,71781
"N71801",3772.95686701206,71801
"N71821",3773.39605545438,71821
"N71841",3773.83513269754,71841
"N71861",3774.27409877299,71861
"N71881",3774.71295375289,71881
"N71901",3775.15169764942,71901
"N71921",3775.59033054298,71921
"N71941",3776.0288524539,71941
"N71961",3776.46726344581,71961
"N71981",3776.90556353717,71981
"N72001",3777.34375280574,72001
"N72021",3777.78183128048,72021
"N72041",3778.21979900403,72041
"N72061",3778.65765603095,72061
"N72081",3779.09540239775,72081
"N72101",3779.53303815384,72101
"N72121",3779.97056335028,72121
"N72141",3780.40797802288,72141
"N72161",3780.84528222201,72161
"N72181",3781.28247599436,72181
"N72201",3781.71955937566,72201
"N72221",3782.15653240961,72221
"N72241",3782.59339517089,72241
"N72261",3783.03014767351,72261
"N72281",3783.46678996859,72281
"N72301",3783.90332210734,72301
"N72321",3784.33974413475,72321
"N72341",3784.77605609087,72341
"N72361",3785.21225802049,72361
"N72381",3785.64834996872,72381
"N72401",3786.0843319939,72401
"N72421",3786.52020411701,72421
"N72441",3786.95596639564,72441
"N72461",3787.39161888471,72461
"N72481",3787.8271616071,72481
"N72501",3788.26259462308,72501
"N72521",3788.69791798158,72521
"N72541",3789.1331316985,72541
"N72561",3789.56823585543,72561
"N72581",3790.00323046775,72581
"N72601",3790.43811559854,72601
"N72621",3790.87289129326,72621
"N72641",3791.30755758173,72641
"N72661",3791.74211451041,72661
"N72681",3792.17656213633,72681
"N72701",3792.61090049536,72701
"N72721",3793.04512962667,72721
"N72741",3793.47924958239,72741
"N72761",3793.91326040874,72761
"N72781",3794.34716214041,72781
"N72801",3794.78095483492,72801
"N72821",3795.21463852828,72821
"N72841",3795.64821327128,72841
"N72861",3796.08167908631,72861
"N72881",3796.51503604217,72881
"N72901",3796.94828416749,72901
"N72921",3797.38142352261,72921
"N72941",3797.814454129,72941
"N72961",3798.24737605169,72961
"N72981",3798.68018933245,72981
"N73001",3799.11289399766,73001
"N73021",3799.54549010874,73021
"N73041",3799.97797769614,73041
"N73061",3800.41035682144,73061
"N73081",3800.84262750839,73081
"N73101",3801.27478980976,73101
"N73121",3801.70684376882,73121
"N73141",3802.13878943565,73141
"N73161",3802.57062684877,73161
"N73181",3803.00235603567,73181
"N73201",3803.4339770659,73201
"N73221",3803.86548998026,73221
"N73241",3804.29689479727,73241
"N73261",3804.72819158399,73261
"N73281",3805.15938039485,73281
"N73301",3805.59046122217,73301
"N73321",3806.02143417425,73321
"N73341",3806.45229924402,73341
"N73361",3806.88305650173,73361
"N73381",3807.31370598429,73381
"N73401",3807.74424771975,73401
"N73421",3808.17468177275,73421
"N73441",3808.60500818444,73441
"N73461",3809.03522699315,73461
"N73481",3809.46533822811,73481
"N73501",3809.89534195503,73501
"N73521",3810.32523821171,73521
"N73541",3810.75502702094,73541
"N73561",3811.18470845913,73561
"N73581",3811.61428253605,73581
"N73601",3812.0437493132,73601
"N73621",3812.47310884276,73621
"N73641",3812.90236114096,73641
"N73661",3813.33150627583,73661
"N73681",3813.76054427398,73681
"N73701",3814.18947518471,73701
"N73721",3814.61829904701,73721
"N73741",3815.04701591222,73741
"N73761",3815.47562580396,73761
"N73781",3815.90412879473,73781
"N73801",3816.33252489959,73801
"N73821",3816.76081418192,73821
"N73841",3817.18899666287,73841
"N73861",3817.61707240286,73861
"N73881",3818.0450414344,73881
"N73901",3818.47290380576,73901
"N73921",3818.90065955468,73921
"N73941",3819.32830872607,73941
"N73961",3819.75585136356,73961
"N73981",3820.18328751258,73981
"N74001",3820.61061721133,74001
"N74021",3821.03784049177,74021
"N74041",3821.46495741471,74041
"N74061",3821.89196802021,74061
"N74081",3822.31887232972,74081
"N74101",3822.74567041085,74101
"N74121",3823.17236229595,74121
"N74141",3823.59894801699,74141
"N74161",3824.02542763009,74161
"N74181",3824.45180116505,74181
"N74201",3824.87806868154,74201
"N74221",3825.30423020261,74221
"N74241",3825.7302857893,74241
"N74261",3826.15623546206,74261
"N74281",3826.58207928669,74281
"N74301",3827.00781727964,74301
"N74321",3827.433449501,74321
"N74341",3827.85897598439,74341
"N74361",3828.28439677007,74361
"N74381",3828.7097119159,74381
"N74401",3829.13492144448,74401
"N74421",3829.56002540375,74421
"N74441",3829.98502383718,74441
"N74461",3830.40991679265,74461
"N74481",3830.83470429566,74481
"N74501",3831.25938639716,74501
"N74521",3831.68396313703,74521
"N74541",3832.10843456279,74541
"N74561",3832.53280070064,74561
"N74581",3832.95706161521,74581
"N74601",3833.38121733485,74601
"N74621",3833.80526789035,74621
"N74641",3834.22921334116,74641
"N74661",3834.65305372264,74661
"N74681",3835.07678907535,74681
"N74701",3835.50041943391,74701
"N74721",3835.92394485444,74721
"N74741",3836.34736535721,74741
"N74761",3836.7706810037,74761
"N74781",3837.19389183565,74781
"N74801",3837.61699787134,74801
"N74821",3838.03999917311,74821
"N74841",3838.46289577559,74841
"N74861",3838.88568771925,74861
"N74881",3839.3083750419,74881
"N74901",3839.7309577889,74901
"N74921",3840.15343600372,74921
"N74941",3840.57580971823,74941
"N74961",3840.99807898068,74961
"N74981",3841.42024382979,74981
"N75001",3841.84230431008,75001
"N75021",3842.26426045654,75021
"N75041",3842.6861123073,75041
"N75061",3843.10785991585,75061
"N75081",3843.52950331079,75081
"N75101",3843.95104254122,75101
"N75121",3844.37247764395,75121
"N75141",3844.79380866127,75141
"N75161",3845.21503561783,75161
"N75181",3845.63615858947,75181
"N75201",3846.05717757729,75201
"N75221",3846.47809265661,75221
"N75241",3846.89890383822,75241
"N75261",3847.3196111857,75261
"N75281",3847.74021472564,75281
"N75301",3848.16071449958,75301
"N75321",3848.58111055872,75321
"N75341",3849.00140291981,75341
"N75361",3849.4215916496,75361
"N75381",3849.84167678493,75381
"N75401",3850.26165834786,75401
"N75421",3850.68153639438,75421
"N75441",3851.10131095371,75441
"N75461",3851.52098208014,75461
"N75481",3851.94054980226,75481
"N75501",3852.3600141653,75501
"N75521",3852.77937520709,75521
"N75541",3853.1986329669,75541
"N75561",3853.61778749043,75561
"N75581",3854.03683880526,75581
"N75601",3854.45578696872,75601
"N75621",3854.87463200398,75621
"N75641",3855.2933739591,75641
"N75661",3855.71201288354,75661
"N75681",3856.13054880111,75681
"N75701",3856.54898176535,75701
"N75721",3856.96731179537,75721
"N75741",3857.38553895048,75741
"N75761",3857.8036632626,75761
"N75781",3858.22168476841,75781
"N75801",3858.63960352113,75801
"N75821",3859.05741954864,75821
"N75841",3859.47513289199,75841
"N75861",3859.89274358446,75861
"N75881",3860.31025168464,75881
"N75901",3860.72765722492,75901
"N75921",3861.14496022012,75921
"N75941",3861.56216075372,75941
"N75961",3861.979258831,75961
"N75981",3862.39625450414,75981
"N76001",3862.81314780198,76001
"N76021",3863.22993878003,76021
"N76041",3863.64662746791,76041
"N76061",3864.06321390978,76061
"N76081",3864.47969813535,76081
"N76101",3864.89608019934,76101
"N76121",3865.31236013036,76121
"N76141",3865.72853796697,76141
"N76161",3866.14461375233,76161
"N76181",3866.56058753006,76181
"N76201",3866.97645931764,76201
"N76221",3867.39222918969,76221
"N76241",3867.8078971564,76241
"N76261",3868.22346326238,76261
"N76281",3868.63892755418,76281
"N76301",3869.05429007374,76301
"N76321",3869.46955084536,76321
"N76341",3869.88470991628,76341
"N76361",3870.29976733214,76361
"N76381",3870.71472311569,76381
"N76401",3871.12957731839,76401
"N76421",3871.5443299742,76421
"N76441",3871.95898112434,76441
"N76461",3872.37353081034,76461
"N76481",3872.78797906507,76481
"N76501",3873.20232592267,76501
"N76521",3873.61657143774,76521
"N76541",3874.03071563522,76541
"N76561",3874.44475856202,76561
"N76581",3874.85870024781,76581
"N76601",3875.27254073973,76601
"N76621",3875.68628007266,76621
"N76641",3876.09991828839,76641
"N76661",3876.51345541529,76661
"N76681",3876.92689150096,76681
"N76701",3877.34022658337,76701
"N76721",3877.75346070599,76721
"N76741",3878.16659389029,76741
"N76761",3878.5796261866,76761
"N76781",3878.99255764,76781
"N76801",3879.4053882695,76801
"N76821",3879.81811813116,76821
"N76841",3880.23074725335,76841
"N76861",3880.64327568109,76861
"N76881",3881.05570344078,76881
"N76901",3881.46803058255,76901
"N76921",3881.88025714542,76921
"N76941",3882.29238316191,76941
"N76961",3882.70440866433,76961
"N76981",3883.11633371014,76981
"N77001",3883.52815830794,77001
"N77021",3883.93988252296,77021
"N77041",3884.3515063868,77041
"N77061",3884.76302992327,77061
"N77081",3885.17445318445,77081
"N77101",3885.58577620082,77101
"N77121",3885.99699901494,77121
"N77141",3886.40812166608,77141
"N77161",3886.81914419233,77161
"N77181",3887.23006662503,77181
"N77201",3887.64088900263,77201
"N77221",3888.05161137616,77221
"N77241",3888.46223375496,77241
"N77261",3888.87275620929,77261
"N77281",3889.28317875322,77281
"N77301",3889.69350143481,77301
"N77321",3890.10372429423,77321
"N77341",3890.51384736316,77341
"N77361",3890.92387068218,77361
"N77381",3891.33379428948,77381
"N77401",3891.74361821152,77401
"N77421",3892.15334249939,77421
"N77441",3892.56296718589,77441
"N77461",3892.97249231248,77461
"N77481",3893.38191791082,77481
"N77501",3893.79124401741,77501
"N77521",3894.2004706819,77521
"N77541",3894.60959791704,77541
"N77561",3895.01862577932,77561
"N77581",3895.42755430541,77581
"N77601",3895.83638352913,77601
"N77621",3896.24511349356,77621
"N77641",3896.6537442295,77641
"N77661",3897.06227576414,77661
"N77681",3897.47070814844,77681
"N77701",3897.87904141908,77701
"N77721",3898.28727560851,77721
"N77741",3898.69541075368,77741
"N77761",3899.10344689896,77761
"N77781",3899.51138406965,77781
"N77801",3899.91922230527,77801
"N77821",3900.32696165142,77821
"N77841",3900.73460214614,77841
"N77861",3901.14214381205,77861
"N77881",3901.54958669782,77881
"N77901",3901.95693083533,77901
"N77921",3902.36417626431,77921
"N77941",3902.77132301836,77941
"N77961",3903.17837113556,77961
"N77981",3903.5853206583,77981
"N78001",3903.99217160472,78001
"N78021",3904.39892403705,78021
"N78041",3904.80557797454,78041
"N78061",3905.21213345491,78061
"N78081",3905.61859052719,78081
"N78101",3906.02494921477,78101
"N78121",3906.43120956292,78121
"N78141",3906.83737159554,78141
"N78161",3907.2434353695,78161
"N78181",3907.64940090194,78181
"N78201",3908.05526824005,78201
"N78221",3908.4610374131,78221
"N78241",3908.86670846938,78241
"N78261",3909.27228142798,78261
"N78281",3909.67775634191,78281
"N78301",3910.08313323791,78301
"N78321",3910.48841216231,78321
"N78341",3910.89359313016,78341
"N78361",3911.29867619832,78361
"N78381",3911.70366139375,78381
"N78401",3912.10854875106,78401
"N78421",3912.51333832781,78421
"N78441",3912.91803012511,78441
"N78461",3913.32262420255,78461
"N78481",3913.7271205917,78481
"N78501",3914.13151932722,78501
"N78521",3914.53582043501,78521
"N78541",3914.94002397232,78541
"N78561",3915.34412996714,78561
"N78581",3915.74813844602,78581
"N78601",3916.15204945327,78601
"N78621",3916.55586302747,78621
"N78641",3916.95957919005,78641
"N78661",3917.36319799079,78661
"N78681",3917.76671946192,78681
"N78701",3918.17014364157,78701
"N78721",3918.57347056,78721
"N78741",3918.97670025706,78741
"N78761",3919.37983276975,78761
"N78781",3919.78286812433,78781
"N78801",3920.18580637155,78801
"N78821",3920.58864753576,78821
"N78841",3920.99139165716,78841
"N78861",3921.39403876741,78861
"N78881",3921.79658890522,78881
"N78901",3922.19904211051,78901
"N78921",3922.60139841174,78921
"N78941",3923.00365784021,78941
"N78961",3923.40582044678,78961
"N78981",3923.80788625,78981
"N79001",3924.20985529739,79001
"N79021",3924.61172762156,79021
"N79041",3925.01350325553,79041
"N79061",3925.4151822397,79061
"N79081",3925.8167645994,79081
"N79101",3926.21825038652,79101
"N79121",3926.61963961603,79121
"N79141",3927.02093233391,79141
"N79161",3927.42212857771,79161
"N79181",3927.82322837694,79181
"N79201",3928.22423176598,79201
"N79221",3928.62513879492,79221
"N79241",3929.02594948062,79241
"N79261",3929.42666386698,79261
"N79281",3929.82728198575,79281
"N79301",3930.22780387345,79301
"N79321",3930.62822956149,79321
"N79341",3931.02855909817,79341
"N79361",3931.42879250345,79361
"N79381",3931.82892981668,79381
"N79401",3932.22897107907,79401
"N79421",3932.62891631833,79421
"N79441",3933.02876556136,79441
"N79461",3933.42851886332,79461
"N79481",3933.8281762467,79481
"N79501",3934.22773774636,79501
"N79521",3934.62720340638,79521
"N79541",3935.02657325399,79541
"N79561",3935.42584731276,79561
"N79581",3935.82502564174,79581
"N79601",3936.2241082521,79601
"N79621",3936.6230951942,79621
"N79641",3937.02198649849,79641
"N79661",3937.42078219674,79661
"N79681",3937.81948232673,79681
"N79701",3938.21808692288,79701
"N79721",3938.6165960198,79721
"N79741",3939.01500965183,79741
"N79761",3939.41332784798,79761
"N79781",3939.8115506515,79781
"N79801",3940.20967809572,79801
"N79821",3940.60771020642,79821
"N79841",3941.00564702167,79841
"N79861",3941.40348858654,79861
"N79881",3941.80123492324,79881
"N79901",3942.19888607349,79901
"N79921",3942.59644205891,79921
"N79941",3942.99390292666,79941
"N79961",3943.391268708,79961
"N79981",3943.78853943705,79981
"N80001",3944.18571514461,80001
"N80021",3944.58279587529,80021
"N80041",3944.97978164382,80041
"N80061",3945.37667250212,80061
"N80081",3945.77346848601,80081
"N80101",3946.17016961169,80101
"N80121",3946.56677592484,80121
"N80141",3946.96328746332,80141
"N80161",3947.35970425286,80161
"N80181",3947.75602632865,80181
"N80201",3948.15225372249,80201
"N80221",3948.54838647969,80221
"N80241",3948.94442463031,80241
"N80261",3949.34036819855,80261
"N80281",3949.73621721974,80281
"N80301",3950.13197174138,80301
"N80321",3950.52763178478,80321
"N80341",3950.92319738652,80341
"N80361",3951.31866858919,80361
"N80381",3951.71404541224,80381
"N80401",3952.10932789117,80401
"N80421",3952.5045160734,80421
"N80441",3952.89960997636,80441
"N80461",3953.29460964639,80461
"N80481",3953.68951511196,80481
"N80501",3954.08432640307,80501
"N80521",3954.47904355972,80521
"N80541",3954.87366661138,80541
"N80561",3955.26819559262,80561
"N80581",3955.66263053798,80581
"N80601",3956.05697148512,80601
"N80621",3956.45121845317,80621
"N80641",3956.84537149104,80641
"N80661",3957.23943062511,80661
"N80681",3957.63339588729,80681
"N80701",3958.02726731774,80701
"N80721",3958.42104494079,80721
"N80741",3958.8147287994,80741
"N80761",3959.20831891777,80761
"N80781",3959.60181533378,80781
"N80801",3959.99521807989,80801
"N80821",3960.38852719637,80821
"N80841",3960.78174270407,80841
"N80861",3961.17486464467,80861
"N80881",3961.56789304926,80881
"N80901",3961.96082794727,80901
"N80921",3962.35366937734,80921
"N80941",3962.74641736626,80941
"N80961",3963.139071951,80961
"N80981",3963.5316331738,80981
"N81001",3963.92410105321,81001
"N81021",3964.31647562944,81021
"N81041",3964.70875693398,81041
"N81061",3965.10094499434,81061
"N81081",3965.4930398552,81081
"N81101",3965.88504154207,81101
"N81121",3966.27695008469,81121
"N81141",3966.66876551689,81141
"N81161",3967.06048788482,81161
"N81181",3967.45211720487,81181
"N81201",3967.84365351637,81201
"N81221",3968.23509686047,81221
"N81241",3968.62644724912,81241
"N81261",3969.01770473579,81261
"N81281",3969.40886933734,81281
"N81301",3969.79994110396,81301
"N81321",3970.19092005521,81321
"N81341",3970.58180621819,81341
"N81361",3970.97259964451,81361
"N81381",3971.36330035075,81381
"N81401",3971.75390837457,81401
"N81421",3972.14442375292,81421
"N81441",3972.53484650996,81441
"N81461",3972.92517668066,81461
"N81481",3973.31541431171,81481
"N81501",3973.70555941224,81501
"N81521",3974.09561203127,81521
"N81541",3974.4855721945,81541
"N81561",3974.87543993207,81561
"N81581",3975.26521528268,81581
"N81601",3975.65489827292,81601
"N81621",3976.0444889466,81621
"N81641",3976.43398732321,81641
"N81661",3976.82339343704,81661
"N81681",3977.21270732835,81681
"N81701",3977.60192902096,81701
"N81721",3977.99105854859,81721
"N81741",3978.38009594272,81741
"N81761",3978.76904123923,81761
"N81781",3979.15789447679,81781
"N81801",3979.54665566836,81801
"N81821",3979.93532485617,81821
"N81841",3980.32390208011,81841
"N81861",3980.71238736614,81861
"N81881",3981.10078073726,81881
"N81901",3981.48908223954,81901
"N81921",3981.87729190114,81921
"N81941",3982.2654097481,81941
"N81961",3982.65343581888,81961
"N81981",3983.04137013613,81981
"N82001",3983.4292127489,82001
"N82021",3983.8169636727,82021
"N82041",3984.20462294092,82041
"N82061",3984.59219059681,82061
"N82081",3984.97966666133,82081
"N82101",3985.3670511716,82101
"N82121",3985.75434416326,82121
"N82141",3986.14154565683,82141
"N82161",3986.52865569187,82161
"N82181",3986.91567429575,82181
"N82201",3987.30260150508,82201
"N82221",3987.68943734958,82221
"N82241",3988.07618185675,82241
"N82261",3988.46283505807,82261
"N82281",3988.84939699836,82281
"N82301",3989.23586769208,82301
"N82321",3989.62224718303,82321
"N82341",3990.00853549793,82341
"N82361",3990.39473266719,82361
"N82381",3990.78083872511,82381
"N82401",3991.16685369481,82401
"N82421",3991.55277761798,82421
"N82441",3991.93861052512,82441
"N82461",3992.32435244603,82461
"N82481",3992.71000340767,82481
"N82501",3993.09556344781,82501
"N82521",3993.48103259056,82521
"N82541",3993.86641087223,82541
"N82561",3994.25169832251,82561
"N82581",3994.63689497491,82581
"N82601",3995.02200086223,82601
"N82621",3995.40701600874,82621
"N82641",3995.79194044783,82641
"N82661",3996.17677422139,82661
"N82681",3996.56151734106,82681
"N82701",3996.9461698519,82701
"N82721",3997.33073178367,82721
"N82741",3997.71520316373,82741
"N82761",3998.09958402474,82761
"N82781",3998.48387440295,82781
"N82801",3998.8680743194,82801
"N82821",3999.2521838091,82821
"N82841",3999.63620290129,82841
"N82861",4000.02013163487,82861
"N82881",4000.4039700335,82881
"N82901",4000.78771812851,82901
"N82921",4001.1713759564,82921
"N82941",4001.55494354138,82941
"N82961",4001.93842091587,82961
"N82981",4002.32180810918,82981
"N83001",4002.70510516151,83001
"N83021",4003.08831209166,83021
"N83041",4003.47142893745,83041
"N83061",4003.85445572795,83061
"N83081",4004.23739249189,83081
"N83101",4004.6202392627,83101
"N83121",4005.00299607302,83121
"N83141",4005.38566294846,83141
"N83161",4005.76823991895,83161
"N83181",4006.15072701383,83181
"N83201",4006.53312427731,83201
"N83221",4006.91543172685,83221
"N83241",4007.29764938961,83241
"N83261",4007.67977731617,83261
"N83281",4008.06181551478,83281
"N83301",4008.44376402989,83301
"N83321",4008.8256228796,83321
"N83341",4009.20739210872,83341
"N83361",4009.58907173831,83361
"N83381",4009.97066180015,83381
"N83401",4010.35216232732,83401
"N83421",4010.73357334827,83421
"N83441",4011.11489489399,83441
"N83461",4011.49612699524,83461
"N83481",4011.8772696778,83481
"N83501",4012.25832297705,83501
"N83521",4012.63928692795,83521
"N83541",4013.02016154824,83541
"N83561",4013.40094687369,83561
"N83581",4013.78164294097,83581
"N83601",4014.16224976558,83601
"N83621",4014.54276739847,83621
"N83641",4014.92319584848,83641
"N83661",4015.30353515859,83661
"N83681",4015.68378535497,83681
"N83701",4016.06394646927,83701
"N83721",4016.44401852557,83721
"N83741",4016.82400156411,83741
"N83761",4017.20389560756,83761
"N83781",4017.5837006898,83781
"N83801",4017.96341683373,83801
"N83821",4018.34304408181,83821
"N83841",4018.72258245416,83841
"N83861",4019.10203197839,83861
"N83881",4019.48139269312,83881
"N83901",4019.86066461826,83901
"N83921",4020.23984779246,83921
"N83941",4020.61894224305,83941
"N83961",4020.99794800555,83961
"N83981",4021.37686510253,83981
"N84001",4021.7556935568,84001
"N84021",4022.13443340951,84021
"N84041",4022.51308469204,84041
"N84061",4022.89164742232,84061
"N84081",4023.27012163639,84081
"N84101",4023.64850736658,84101
"N84121",4024.0268046386,84121
"N84141",4024.40501348456,84141
"N84161",4024.78313393026,84161
"N84181",4025.16116601172,84181
"N84201",4025.53910975116,84201
"N84221",4025.91696518875,84221
"N84241",4026.29473233805,84241
"N84261",4026.67241124424,84261
"N84281",4027.05000192589,84281
"N84301",4027.42750441687,84301
"N84321",4027.80491874521,84321
"N84341",4028.18224494001,84341
"N84361",4028.55948303794,84361
"N84381",4028.93663305859,84381
"N84401",4029.31369503488,84401
"N84421",4029.6906689974,84421
"N84441",4030.06755496614,84441
"N84461",4030.44435299202,84461
"N84481",4030.82106308534,84481
"N84501",4031.19768527695,84501
"N84521",4031.57421960218,84521
"N84541",4031.95066608588,84541
"N84561",4032.32702476387,84561
"N84581",4032.70329565496,84581
"N84601",4033.07947879856,84601
"N84621",4033.45557421904,84621
"N84641",4033.83158194382,84641
"N84661",4034.2075020064,84661
"N84681",4034.58333443076,84681
"N84701",4034.95907924502,84701
"N84721",4035.33473648675,84721
"N84741",4035.71030618152,84741
"N84761",4036.0857883525,84761
"N84781",4036.46118302785,84781
"N84801",4036.83649025029,84801
"N84821",4037.21171003691,84821
"N84841",4037.58684241907,84841
"N84861",4037.96188742497,84861
"N84881",4038.33684508255,84881
"N84901",4038.71171542438,84901
"N84921",4039.08649847944,84921
"N84941",4039.46119427494,84941
"N84961",4039.83580282977,84961
"N84981",4040.21032419464,84981
"N85001",4040.58475837953,85001
"N85021",4040.95910542226,85021
"N85041",4041.33336534457,85041
"N85061",4041.7075381782,85061
"N85081",4042.08162395474,85081
"N85101",4042.45562270103,85101
"N85121",4042.82953444695,85121
"N85141",4043.20335921785,85141
"N85161",4043.57709704321,85161
"N85181",4043.95074795112,85181
"N85201",4044.32431197391,85201
"N85221",4044.69778913974,85221
"N85241",4045.07117946735,85241
"N85261",4045.44448299825,85261
"N85281",4045.81769975431,85281
"N85301",4046.19082976642,85301
"N85321",4046.56387306036,85321
"N85341",4046.93682966712,85341
"N85361",4047.30969960978,85361
"N85381",4047.68248292078,85381
"N85401",4048.05517963163,85401
"N85421",4048.42778976567,85421
"N85441",4048.80031334829,85441
"N85461",4049.1727504169,85461
"N85481",4049.54510099656,85481
"N85501",4049.9173651092,85501
"N85521",4050.28954278889,85521
"N85541",4050.66163406444,85541
"N85561",4051.03363896118,85561
"N85581",4051.40555750965,85581
"N85601",4051.77738973637,85601
"N85621",4052.14913566678,85621
"N85641",4052.52079533587,85641
"N85661",4052.89236876299,85661
"N85681",4053.26385598539,85681
"N85701",4053.63525702383,85701
"N85721",4054.00657190761,85721
"N85741",4054.37780067053,85741
"N85761",4054.74894332961,85761
"N85781",4055.11999992904,85781
"N85801",4055.49097047793,85801
"N85821",4055.86185502047,85821
"N85841",4056.23265357068,85841
"N85861",4056.60336616708,85861
"N85881",4056.97399283292,85881
"N85901",4057.34453359575,85901
"N85921",4057.71498848662,85921
"N85941",4058.08535752928,85941
"N85961",4058.45564075193,85961
"N85981",4058.82583818781,85981
"N86001",4059.19594985812,86001
"N86021",4059.56597579002,86021
"N86041",4059.93591601747,86041
"N86061",4060.30577056176,86061
"N86081",4060.67553945704,86081
"N86101",4061.04522272952,86101
"N86121",4061.41482040002,86121
"N86141",4061.78433250637,86141
"N86161",4062.1537590634,86161
"N86181",4062.52310010801,86181
"N86201",4062.89235566718,86201
"N86221",4063.26152576745,86221
"N86241",4063.63061043597,86241
"N86261",4063.99960969721,86261
"N86281",4064.3685235805,86281
"N86301",4064.73735211743,86301
"N86321",4065.10609533239,86321
"N86341",4065.47475325258,86341
"N86361",4065.84332590323,86361
"N86381",4066.21181331356,86381
"N86401",4066.58021551394,86401
"N86421",4066.94853252644,86421
"N86441",4067.31676437951,86441
"N86461",4067.68491110542,86461
"N86481",4068.05297272728,86481
"N86501",4068.42094927353,86501
"N86521",4068.78884076766,86521
"N86541",4069.15664724082,86541
"N86561",4069.52436871921,86561
"N86581",4069.89200522876,86581
"N86601",4070.25955680139,86601
"N86621",4070.62702345992,86621
"N86641",4070.99440523672,86641
"N86661",4071.36170214801,86661
"N86681",4071.72891422712,86681
"N86701",4072.09604150727,86701
"N86721",4072.46308400128,86721
"N86741",4072.83004175268,86741
"N86761",4073.1969147733,86761
"N86781",4073.56370310178,86781
"N86801",4073.9304067587,86801
"N86821",4074.29702577393,86821
"N86841",4074.66356017252,86841
"N86861",4075.03000998059,86861
"N86881",4075.39637522907,86881
"N86901",4075.76265594046,86901
"N86921",4076.12885214208,86921
"N86941",4076.49496386548,86941
"N86961",4076.86099113273,86961
"N86981",4077.22693396959,86981
"N87001",4077.59279240707,87001
"N87021",4077.95856646834,87021
"N87041",4078.32425618583,87041
"N87061",4078.68986157767,87061
"N87081",4079.05538267904,87081
"N87101",4079.42081951041,87101
"N87121",4079.78617209926,87121
"N87141",4080.15144047491,87141
"N87161",4080.51662466363,87161
"N87181",4080.88172469234,87181
"N87201",4081.24674058376,87201
"N87221",4081.61167236604,87221
"N87241",4081.9765200694,87241
"N87261",4082.34128372058,87261
"N87281",4082.70596334065,87281
"N87301",4083.07055895591,87301
"N87321",4083.43507059781,87321
"N87341",4083.79949829103,87341
"N87361",4084.163842063,87361
"N87381",4084.52810193696,87381
"N87401",4084.8922779382,87401
"N87421",4085.25637009973,87421
"N87441",4085.6203784438,87441
"N87461",4085.98430299907,87461
"N87481",4086.34814378749,87481
"N87501",4086.71190083776,87501
"N87521",4087.07557417629,87521
"N87541",4087.43916382985,87541
"N87561",4087.80266982199,87561
"N87581",4088.16609218366,87581
"N87601",4088.52943093655,87601
"N87621",4088.89268611349,87621
"N87641",4089.25585772984,87641
"N87661",4089.61894582171,87661
"N87681",4089.98195040867,87681
"N87701",4090.3448715211,87701
"N87721",4090.70770918382,87721
"N87741",4091.07046342221,87741
"N87761",4091.43313426512,87761
"N87781",4091.7957217338,87781
"N87801",4092.15822585516,87801
"N87821",4092.52064665918,87821
"N87841",4092.88298416797,87841
"N87861",4093.24523841189,87861
"N87881",4093.60740941225,87881
