rec,size_cat,region,qual_ed,institutionCode,typeStatus,acceptedScientificName_ed,taxonConceptID,NAME,individualCount,INCL,individualCount_ed,taxonRank_ed,TR_w_TCID,datasetName,basisOfRecord,eventDate,year,Longitude,Latitude,depth,SITE,kingdom,phylum,class,order,family,genus,species,taxonRank,associatedReferences
138367,macrofauna,EAST,,,HOLOTYPE,Aphelochaeta abyssalis,,,1,no- duplicate,1,species,species,"New species of Cirratulidae (Annelida, Polychaeta) from abyssal depths of the Clarion-Clipperton Fracture Zone, North Equatorial Pacific Ocean",PRESERVED_SPECIMEN,1983-06-18T00:00:00,1983,-125.4037,14.69682,NA,site -125.4037_14.69682_NA,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta abyssalis,SPECIES,
138380,macrofauna,EAST,,,HOLOTYPE,Aphelochaeta abyssalis,,,1,no- duplicate,1,species,species,"New species of Cirratulidae (Annelida, Polychaeta) from abyssal depths of the Clarion-Clipperton Fracture Zone, North Equatorial Pacific Ocean",PRESERVED_SPECIMEN,1983-06-18T00:00:00,1983,-125.4037,14.69682,NA,site -125.4037_14.69682_NA,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta abyssalis,SPECIES,
138393,macrofauna,EAST,,,HOLOTYPE,Aphelochaeta abyssalis,,,1,no- duplicate,1,species,species,"New species of Cirratulidae (Annelida, Polychaeta) from abyssal depths of the Clarion-Clipperton Fracture Zone, North Equatorial Pacific Ocean",PRESERVED_SPECIMEN,1983-06-18T00:00:00,1983,-125.4037,14.69682,NA,site -125.4037_14.69682_NA,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta abyssalis,SPECIES,
138371,macrofauna,EAST,,,HOLOTYPE,Tharyx hessleri,,,1,no- duplicate,1,species,species,"New species of Cirratulidae (Annelida, Polychaeta) from abyssal depths of the Clarion-Clipperton Fracture Zone, North Equatorial Pacific Ocean",PRESERVED_SPECIMEN,1983-06-04T00:00:00,1983,-125.3673,14.67998,NA,site -125.3673_14.67998_NA,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Tharyx,Tharyx hessleri,SPECIES,
138390,macrofauna,EAST,,,HOLOTYPE,Tharyx hessleri,,,1,no- duplicate,1,species,species,"New species of Cirratulidae (Annelida, Polychaeta) from abyssal depths of the Clarion-Clipperton Fracture Zone, North Equatorial Pacific Ocean",PRESERVED_SPECIMEN,1983-06-04T00:00:00,1983,-125.3673,14.67998,NA,site -125.3673_14.67998_NA,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Tharyx,Tharyx hessleri,SPECIES,
27745,macrofauna,CENTRAL,,NIWA,PARATYPE,Alyonushka filia,,,1,no- duplicate,1,species,species,NIWA Invertebrate Collection,PRESERVED_SPECIMEN,2007-07-31T00:00:00,2007,-134.17724,13.29668,4774,site -134.17724_13.29668_4774,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Alyonushkidae,Alyonushka,Alyonushka filia,SPECIES,
27742,macrofauna,CENTRAL,,NIWA,PARATYPE,Orectopora flabellum,,,1,no- duplicate,1,species,species,NIWA Invertebrate Collection,PRESERVED_SPECIMEN,2013-04-10T00:00:00,2013,-132.87047,12.90213,4713,site -132.87047_12.90213_4713,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,,Orectopora,Orectopora flabellum,SPECIES,
27743,macrofauna,CENTRAL,,NIWA,PARATYPE,Anyuta anastema,,,1,no- duplicate,1,species,species,NIWA Invertebrate Collection,PRESERVED_SPECIMEN,2016-10-19T00:00:00,2016,-131.78558,14.08687,5122,site -131.78558_14.08687_5122,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Anyutidae,Anyuta,Anyuta anastema,SPECIES,
27744,macrofauna,CENTRAL,,NIWA,PARATYPE,Rallocytus ridiculus,,,1,no- duplicate,1,species,species,NIWA Invertebrate Collection,PRESERVED_SPECIMEN,2016-10-19T00:00:00,2016,-131.78558,14.08687,5122,site -131.78558_14.08687_5122,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Anyutidae,Rallocytus,Rallocytus ridiculus,SPECIES,
39460,macrofauna,CENTRAL,sp.,USNM,,Raricirrus,Raricirrus sp.,,1,no- duplicate,1,genus,temporary name,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-08-11T00:00:00,1993,-128.599,12.9266,4861,site -128.599_12.9266_4861,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Raricirrus,,GENUS,
33491,macrofauna,CENTRAL,sp.,USNM,,Anguillosyllis,Anguillosyllis sp.,,1,no- duplicate,1,genus,temporary name,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1994-07-27T00:00:00,1994,-128.596,12.9328,4851,site -128.596_12.9328_4851,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Anguillosyllis,,GENUS,
26462,macrofauna,CENTRAL,,USNM,,Leodice antillensis,,,3,no- duplicate,3,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1899-09-02T00:00:00,1899,-136.233,16.6333,5647,site -136.233_16.6333_5647,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Leodice,Leodice antillensis,SPECIES,
2891,megafauna,CENTRAL,,USNM,HOLOTYPE,Abyssopathes anomala,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-04-08T00:00:00,1980,-129.9,13.22,4770,site -129.9_13.22_4770,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,Abyssopathes anomala,SPECIES,
26416,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,0,no- duplicate,0,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-02-10T00:00:00,1980,-129.883,13.2167,4846,site -129.883_13.2167_4846,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
24852,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-02-22T00:00:00,1980,-129.883,13.2167,4846,site -129.883_13.2167_4846,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
67887,megafauna,CENTRAL,,USNM,HOLOTYPE,Molpadiodemas helios,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-02-15T00:00:00,1980,-129.883,13.2167,4846,site -129.883_13.2167_4846,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
97590,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-02-27T00:00:00,1980,-129.883,13.2167,4801,site -129.883_13.2167_4801,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
119378,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-02-11T00:00:00,1980,-129.883,13.2167,4892,site -129.883_13.2167_4892,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
26445,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,0,no- duplicate,0,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-09-03T00:00:00,1980,-129.867,13.2167,4724,site -129.867_13.2167_4724,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
944,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-09-05T00:00:00,1980,-129.867,13.2167,4831,site -129.867_13.2167_4831,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
24686,megafauna,CENTRAL,,USNM,PARATYPE,Molpadiodemas helios,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1980-09-02T00:00:00,1980,-129.867,13.2167,4877,site -129.867_13.2167_4877,Animalia,Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,Molpadiodemas helios,SPECIES,
26461,macrofauna,CENTRAL,,USNM,PARATYPE,Aphelochaeta clippertonensis,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-09-02T00:00:00,1993,-128.6,12.9272,4843,site -128.6_12.9272_4843,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta clippertonensis,SPECIES,
28401,macrofauna,CENTRAL,,USNM,HOLOTYPE,Leitoscoloplos simplex,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-09-02T00:00:00,1993,-128.6,12.9272,4843,site -128.6_12.9272_4843,Animalia,Annelida,Polychaeta,,Orbiniidae,Leitoscoloplos,Leitoscoloplos simplex,SPECIES,
97562,macrofauna,CENTRAL,,USNM,,Aphelochaeta abyssalis,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-08-11T00:00:00,1993,-128.599,12.9266,4861,site -128.599_12.9266_4861,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta abyssalis,SPECIES,
25538,macrofauna,CENTRAL,,USNM,,Aphelochaeta clippertonensis,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-08-10T00:00:00,1993,-128.599,12.9341,4870,site -128.599_12.9341_4870,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta clippertonensis,SPECIES,
97526,macrofauna,CENTRAL,,USNM,,Aphelochaeta clippertonensis,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-09-01T00:00:00,1993,-128.599,12.9341,4879,site -128.599_12.9341_4879,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta clippertonensis,SPECIES,
2827,macrofauna,CENTRAL,,USNM,,Aphelochaeta tanyperistomia,,,1,no- duplicate,1,species,species,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,1993-09-02T00:00:00,1993,-128.599,12.9341,4879,site -128.599_12.9341_4879,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta tanyperistomia,SPECIES,
