rec,size_cat,REGION,qualif_ed,occurrenceID,basisOfRecord,INCL,ScientificName_accepted,taxonConceptID,NAME,individualCount,TR_w_TCID,taxonRank_ed,phylum,class,order,family,genus,Latitude,Longitude,depth,date_year,SITE,datasetName,associatedReferences
65255,megafauna,CENTRAL,sp.,,PreservedSpecimen,no- qual- 'sp',Synallactes,Synallactes sp.,,1,temporary name,genus,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,13.21667,-129.8833,4846,1980,site 13.21667_-129.8833_4846,NA,"National Museum of Natural History, Smithsonian Institution"
14349,megafauna,CENTRAL,sp.,,PreservedSpecimen,no- qual- 'sp',Synallactes,Synallactes sp.,,1,temporary name,genus,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,13.21667,-129.8833,4831,1980,site 13.21667_-129.8833_4831,NA,"National Museum of Natural History, Smithsonian Institution"
50696,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
5936,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
115513,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
74620,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
58209,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
84941,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
71464,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
119969,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.63528,-125.4469,4506,1983,site 14.63528_-125.4469_4506,NA,"National Museum of Natural History, Smithsonian Institution"
110237,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.63528,-125.4469,4506,1983,site 14.63528_-125.4469_4506,NA,"National Museum of Natural History, Smithsonian Institution"
34456,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.62722,-125.4397,4516,1983,site 14.62722_-125.4397_4516,NA,"National Museum of Natural History, Smithsonian Institution"
3157,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.62722,-125.4397,4516,1983,site 14.62722_-125.4397_4516,NA,"National Museum of Natural History, Smithsonian Institution"
98141,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.70222,-125.4047,4510,1983,site 14.70222_-125.4047_4510,NA,"National Museum of Natural History, Smithsonian Institution"
8093,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.70222,-125.4047,4510,1983,site 14.70222_-125.4047_4510,NA,"National Museum of Natural History, Smithsonian Institution"
119016,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.70139,-125.4044,4516,1983,site 14.70139_-125.4044_4516,NA,"National Museum of Natural History, Smithsonian Institution"
74089,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.7075,-125.4044,4518,1983,site 14.7075_-125.4044_4518,NA,"National Museum of Natural History, Smithsonian Institution"
4891,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.7075,-125.4044,4518,1983,site 14.7075_-125.4044_4518,NA,"National Museum of Natural History, Smithsonian Institution"
113009,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
51536,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
101010,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Acantholaimus,Acantholaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,14.69694,-125.4036,4514,1983,site 14.69694_-125.4036_4514,NA,"National Museum of Natural History, Smithsonian Institution"
121061,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
45031,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
87871,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.62722,-125.4397,4516,1983,site 14.62722_-125.4397_4516,NA,"National Museum of Natural History, Smithsonian Institution"
1196,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70139027,-125.4044418,4516,1983,site 14.70139027_-125.4044418_4516,NA,"National Museum of Natural History, Smithsonian Institution"
103903,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.69944,-125.4044,4510,1983,site 14.69944_-125.4044_4510,NA,"National Museum of Natural History, Smithsonian Institution"
102956,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.7075,-125.4044,4518,1983,site 14.7075_-125.4044_4518,NA,"National Museum of Natural History, Smithsonian Institution"
66390,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.69944,-125.4044,4510,1983,site 14.69944_-125.4044_4510,NA,"National Museum of Natural History, Smithsonian Institution"
61621,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70139,-125.4044,4516,1983,site 14.70139_-125.4044_4516,NA,"National Museum of Natural History, Smithsonian Institution"
33245,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70139,-125.4044,4516,1983,site 14.70139_-125.4044_4516,NA,"National Museum of Natural History, Smithsonian Institution"
115564,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
76881,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Actinonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
121363,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Adeuchromadora sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
109155,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Adeuchromadora sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
98833,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Adeuchromadora sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
85882,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Actinonema,Adeuchromadora sp.,,1,temporary name,genus,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Actinonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
26166,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Anticoma,Anticoma sp.,,1,temporary name,genus,Nematoda,Enoplea,Enoplida,Anticomidae,Anticoma,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
103006,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Anticoma,Anticoma sp.,,1,temporary name,genus,Nematoda,Enoplea,Enoplida,Anticomidae,Anticoma,14.63667,-125.4389,4502,1983,site 14.63667_-125.4389_4502,NA,"National Museum of Natural History, Smithsonian Institution"
22976,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Anticoma,Anticoma sp.,,1,temporary name,genus,Nematoda,Enoplea,Enoplida,Anticomidae,Anticoma,14.70222,-125.4047,4510,1983,site 14.70222_-125.4047_4510,NA,"National Museum of Natural History, Smithsonian Institution"
51274,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Anticoma,Anticoma sp.,,1,temporary name,genus,Nematoda,Enoplea,Enoplida,Anticomidae,Anticoma,14.7075,-125.4044,4518,1983,site 14.7075_-125.4044_4518,NA,"National Museum of Natural History, Smithsonian Institution"
121706,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Aponema,Aponema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
91282,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Aponema,Aponema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
83381,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Aponema,Aponema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
49386,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Aponema,Aponema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
14446,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Aponema,Aponema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
8245,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Aponema,Aponema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
4990,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Archepsilonema,Archepsilonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Epsilonematidae,Archepsilonema,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
100527,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Calomicrolaimus,Calomicrolaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Calomicrolaimus,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
3397,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Calomicrolaimus,Calomicrolaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Calomicrolaimus,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
1908,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Calomicrolaimus,Calomicrolaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Calomicrolaimus,14.68000031,-125.367218,4516,1983,site 14.68000031_-125.367218_4516,NA,"National Museum of Natural History, Smithsonian Institution"
109549,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Deontolaimus,Camacolaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Plectida,Camacolaimidae,Deontolaimus,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
120886,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Deontolaimus,Camacolaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Plectida,Camacolaimidae,Deontolaimus,14.70222,-125.4047,4510,1983,site 14.70222_-125.4047_4510,NA,"National Museum of Natural History, Smithsonian Institution"
95002,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Campylaimus,Campylaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Araeolaimida,Diplopeltidae,Campylaimus,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
18465,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Campylaimus,Campylaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Araeolaimida,Diplopeltidae,Campylaimus,14.62722,-125.4397,4516,1983,site 14.62722_-125.4397_4516,NA,"National Museum of Natural History, Smithsonian Institution"
19958,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Campylaimus,Campylaimus sp.,,1,temporary name,genus,Nematoda,Chromadorea,Araeolaimida,Diplopeltidae,Campylaimus,14.70139,-125.4044,4516,1983,site 14.70139_-125.4044_4516,NA,"National Museum of Natural History, Smithsonian Institution"
102577,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Ceramonema,Ceramonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Plectida,Ceramonematidae,Ceramonema,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
36364,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Ceramonema,Ceramonema sp.,,1,temporary name,genus,Nematoda,Chromadorea,Plectida,Ceramonematidae,Ceramonema,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
125844,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Ceramonema,Ceramonemoides sp.,,1,temporary name,genus,Nematoda,Chromadorea,Plectida,Ceramonematidae,Ceramonema,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
115031,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Chromaspirina,Chromaspirina sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Chromaspirina,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
111814,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmodora,Desmodora sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Desmodora,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
77706,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmodora,Desmodora sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Desmodora,14.69944,-125.4044,4510,1983,site 14.69944_-125.4044_4510,NA,"National Museum of Natural History, Smithsonian Institution"
78521,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Paratricoma,Desmogerlachia sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Paratricoma,14.70139,-125.4044,4516,1983,site 14.70139_-125.4044_4516,NA,"National Museum of Natural History, Smithsonian Institution"
59699,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Paratricoma,Desmogerlachia sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Paratricoma,14.7075,-125.4044,4518,1983,site 14.7075_-125.4044_4518,NA,"National Museum of Natural History, Smithsonian Institution"
125256,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Paratricoma,Desmogerlachia sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Paratricoma,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
15614,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Paratricoma,Desmogerlachia sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Paratricoma,14.70333,-125.4042,4516,1983,site 14.70333_-125.4042_4516,NA,"National Museum of Natural History, Smithsonian Institution"
57493,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.68972,-125.4589,4500,1983,site 14.68972_-125.4589_4500,NA,"National Museum of Natural History, Smithsonian Institution"
122294,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
104097,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
18384,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
6201,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.64,-125.4531,4517,1983,site 14.64_-125.4531_4517,NA,"National Museum of Natural History, Smithsonian Institution"
122492,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
120225,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
101203,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
35090,meiofauna,EAST,sp.,,PreservedSpecimen,no- qual- 'sp',Desmoscolex,Desmoscolex sp.,,1,temporary name,genus,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Desmoscolex,14.63806,-125.4497,4511,1983,site 14.63806_-125.4497_4511,NA,"National Museum of Natural History, Smithsonian Institution"
